doc_num,doc_idx,category,layer,head,tokens,budget,budget_frac,H_mean,frac_H_ge_090,mu_s_norm_cv,full_norm_cv,mass_gap,UTC_abs_gap,UTC_rel_gap,predicted,actual,correct,delta_rel_abs,oracle_mean_k,mass_mean_k,abs_mean_k,rel_mean_k,budget_ok
1,17,rec.autos,5,0,128,32,0.25,0.4257895876787946,0.0,0.4841973160607477,0.4857951256285983,0.6658159529926817,0.44306109684729567,0.013037709960586076,rel,abs,False,-0.4300233868867096,5.8828125,20.328125,15.953125,6.28125,False
1,17,rec.autos,5,0,128,48,0.375,0.4257895876787946,0.0,0.4855190442262082,0.4857951256285983,0.216933506334135,-0.3050299617334824,-1.3126690419925147,rel,abs,False,-1.0076390802590323,5.8828125,20.328125,15.953125,6.28125,False
1,17,rec.autos,5,1,128,16,0.125,0.3556165412068767,0.0,0.5937677987023785,0.5942404262140183,0.9052078605953756,1.2062675121637638,0.41956559900624635,abs,abs,True,-0.7867019131575175,4.4140625,19.3984375,17.2265625,5.4375,False
1,17,rec.autos,5,1,128,32,0.25,0.3556165412068767,0.0,0.5940562080544802,0.5942404262140183,0.740614015072475,1.564423401952863,-0.5882809453738095,rel,abs,False,-2.1527043473266723,4.4140625,19.3984375,17.2265625,5.4375,False
1,17,rec.autos,5,1,128,48,0.375,0.3556165412068767,0.0,0.5941794773300013,0.5942404262140183,nan,nan,nan,rel,abs,False,nan,4.4140625,19.3984375,17.2265625,5.4375,False
1,17,rec.autos,5,2,128,16,0.125,0.4063047995974136,0.0,0.8233555057873662,0.7232999149546901,-0.6917865980973226,-0.6917865980973226,-3.9253807365097244,abs,abs,True,-3.2335941384124016,26.109375,15.125,18.5625,14.9609375,False
1,17,rec.autos,5,2,128,32,0.25,0.4063047995974136,0.0,0.7761374897698105,0.7232999149546901,-0.3337941169887972,-0.3337941169887972,0.7510229438194839,rel,rel,True,1.084817060808281,26.109375,28.953125,33.203125,31.9453125,False
1,17,rec.autos,5,2,128,48,0.375,0.4063047995974136,0.0,0.7542789276793781,0.7232999149546901,-0.004953419937588934,0.610154675467727,0.9184357027401473,rel,rel,True,0.30828102727242035,64.8046875,43.7890625,67.6484375,64.671875,False
1,17,rec.autos,5,3,128,16,0.125,0.35907249159393156,0.0,0.5043176919712805,0.4667588082365477,0.1782252735943182,0.4847723874611502,0.4798747273833159,abs,abs,True,-0.0048976600778343204,12.5078125,17.625,18.796875,8.8046875,False
1,17,rec.autos,5,3,128,32,0.25,0.35907249159393156,0.0,0.47611359390915753,0.4667588082365477,0.5442955804666445,-0.19563241066866507,-0.20699787514103973,rel,abs,False,-0.011365464472374659,12.5078125,30.1171875,18.796875,8.8046875,False
1,17,rec.autos,5,3,128,48,0.375,0.35907249159393156,0.0,0.4703922904121402,0.4667588082365477,-1.1349729843137708,-4.601532016216722,-4.654779161872113,rel,abs,False,-0.05324714565539068,12.5078125,30.1171875,18.796875,8.8046875,False
1,17,rec.autos,5,4,128,16,0.125,0.6998528107565665,0.0,0.34534950636400696,0.4165955603362964,-0.15400649141154754,-0.15400649141154754,1.0518200633776804,abs,rel,False,1.205826554789228,14.0,15.0859375,15.234375,19.9609375,False
1,17,rec.autos,5,4,128,32,0.25,0.6998528107565665,0.0,0.4048766865564451,0.4165955603362964,-0.14059798865701867,-0.07834443797821439,1.012915545416532,rel,rel,True,1.0912599833947463,35.53125,33.5703125,30.5078125,43.765625,False
1,17,rec.autos,5,4,128,48,0.375,0.6998528107565665,0.0,0.42569255707986536,0.4165955603362964,-0.05416305093478104,0.20132324165733154,1.0149565309141422,rel,rel,True,0.8136332892568107,35.53125,50.1875,45.4296875,43.765625,False
1,17,rec.autos,5,5,128,16,0.125,0.5268489180735971,0.0,0.6512539183866866,0.631390087286474,-0.7831563477980931,-0.7831563477980931,0.617755281398506,abs,rel,False,1.400911629196599,10.296875,15.6484375,16.03125,10.5234375,False
1,17,rec.autos,5,5,128,32,0.25,0.5268489180735971,0.0,0.6379741314647134,0.631390087286474,-0.7669118239085686,0.09699083091523301,0.11008672281211127,rel,rel,True,0.01309589189687825,10.296875,29.8828125,40.625,10.5234375,False
1,17,rec.autos,5,5,128,48,0.375,0.5268489180735971,0.0,0.6340740191929146,0.631390087286474,-0.18064451573736934,-0.2842029881680916,-0.2655788323095827,rel,rel,True,0.018624155858508906,10.296875,44.03125,40.625,10.5234375,False
1,17,rec.autos,5,6,128,16,0.125,0.16211444725036403,0.0,1.0178330815410344,0.9940783049495268,0.9524676856563914,0.8084741449080644,1.0419110605960598,abs,rel,False,0.2334369156879954,8.9609375,12.84375,10.15625,12.640625,False
1,17,rec.autos,5,6,128,32,0.25,0.16211444725036403,0.0,1.0005434803921704,0.9940783049495268,0.9425324567975221,0.7684413118973799,1.0506713320974574,rel,rel,True,0.2822300202000776,8.9609375,12.84375,10.15625,12.640625,False
1,17,rec.autos,5,6,128,48,0.375,0.16211444725036403,0.0,0.9964144157268853,0.9940783049495268,0.9329451311721266,0.7298103139372396,1.0591248440038084,rel,rel,True,0.32931453006656874,8.9609375,12.84375,10.15625,12.640625,False
1,17,rec.autos,5,7,128,16,0.125,0.19471996207527464,0.0,1.1840546287926237,1.1673283802790766,0.7594380149841612,-1.0712433966121124,-0.7014901264751465,abs,rel,False,0.3697532701369659,8.2421875,14.0859375,9.8984375,8.0078125,False
1,17,rec.autos,5,7,128,32,0.25,0.19471996207527464,0.0,1.172087373450345,1.1673283802790766,nan,nan,nan,rel,abs,False,nan,8.2421875,14.0859375,9.8984375,8.0078125,False
1,17,rec.autos,5,7,128,48,0.375,0.19471996207527464,0.0,1.1689004843197617,1.1673283802790766,nan,nan,nan,rel,abs,False,nan,8.2421875,14.0859375,9.8984375,8.0078125,False
1,17,rec.autos,5,8,128,16,0.125,0.24463539266167061,0.0,1.1260516389952768,1.0574410800097134,0.07000141719264037,-0.31831461150557144,0.276720853249494,abs,rel,False,0.5950354647550655,17.875,21.9140625,17.9921875,11.7109375,False
1,17,rec.autos,5,8,128,32,0.25,0.24463539266167061,0.0,1.0841350350951602,1.0574410800097134,-0.14301193258558145,-0.6202705678369004,0.11105596222462982,rel,rel,True,0.7313265300615301,17.875,21.9140625,17.9921875,11.7109375,False
1,17,rec.autos,5,8,128,48,0.375,0.24463539266167061,0.0,1.0663594058287476,1.0574410800097134,-0.4619857688097963,-1.072430255772115,-0.13701659225556828,rel,rel,True,0.9354136635165468,17.875,21.9140625,17.9921875,11.7109375,False
1,17,rec.autos,5,9,128,16,0.125,0.28220970537744555,0.0,0.2856472737491356,0.2862548058523941,1.089510165656246,1.089510165656246,1.3390049227407657,abs,rel,False,0.24949475708451962,2.2109375,10.640625,10.34375,4.9140625,False
1,17,rec.autos,5,9,128,32,0.25,0.28220970537744555,0.0,0.28627402290882537,0.2862548058523941,1.1056533452201849,1.1056533452201849,1.400144540802477,rel,rel,True,0.2944911955822922,2.2109375,10.640625,10.34375,4.9140625,False
1,17,rec.autos,5,9,128,48,0.375,0.28220970537744555,0.0,0.2864027002281153,0.2862548058523941,1.1259516565776393,1.1259516565776393,1.4770210321266972,rel,rel,True,0.3510693755490579,2.2109375,10.640625,10.34375,4.9140625,False
1,17,rec.autos,5,10,128,16,0.125,0.36872963374683726,0.0,0.33242064842682334,0.33696907323460007,0.8092898895323622,0.6782637819107696,1.2248717925541275,abs,rel,False,0.5466080106433578,3.5390625,16.703125,13.8828125,7.3515625,False
1,17,rec.autos,5,10,128,32,0.25,0.36872963374683726,0.0,0.3358486504901299,0.33696907323460007,0.6714056129923395,0.44564703411918116,1.387455120488623,rel,rel,True,0.9418080863694418,3.5390625,16.703125,13.8828125,7.3515625,False
1,17,rec.autos,5,10,128,48,0.375,0.36872963374683726,0.0,0.3367109079560051,0.33696907323460007,0.607835167181595,0.33840093810862915,1.462412866923115,rel,rel,True,1.1240119288144856,3.5390625,16.703125,13.8828125,7.3515625,False
1,17,rec.autos,5,11,128,16,0.125,0.4885137336941957,0.0,0.496030665443921,0.5005045161423135,0.16652037911066497,0.3150336609830764,0.8232764106649139,abs,rel,False,0.5082427496818375,7.7421875,17.7265625,16.5546875,8.515625,False
1,17,rec.autos,5,11,128,32,0.25,0.4885137336941957,0.0,0.49856416200892967,0.5005045161423135,0.8394627865828894,0.8903104928792348,0.7764526509131243,rel,abs,False,-0.11385784196611048,7.7421875,34.953125,29.90625,8.515625,False
1,17,rec.autos,5,11,128,48,0.375,0.4885137336941957,0.0,0.500050199728959,0.5005045161423135,0.801259658160391,0.8642076209161631,0.7232549660655265,rel,abs,False,-0.14095265485063657,7.7421875,34.953125,29.90625,8.515625,False
1,17,rec.autos,11,0,128,16,0.125,0.5290295146914759,0.0,0.9215839664762938,0.8678944244597583,-0.7177073119358172,-0.7177073119358172,1.069706290036974,abs,rel,False,1.787413601972791,17.609375,16.046875,17.1171875,23.8515625,False
1,17,rec.autos,11,0,128,32,0.25,0.5290295146914759,0.0,0.9060986160858807,0.8678944244597583,-0.19781969664950325,-0.40888777039692015,0.42516191195033076,rel,rel,True,0.834049682347251,39.8828125,31.9140625,25.3828125,23.8515625,False
1,17,rec.autos,11,0,128,48,0.375,0.5290295146914759,0.0,0.8930420693428164,0.8678944244597583,0.32143533962978005,0.37695609569271443,0.06706370376336111,rel,abs,False,-0.3098923919293533,39.8828125,50.3984375,45.609375,23.8515625,False
1,17,rec.autos,11,1,128,16,0.125,0.4586637318399206,0.0,0.5129896794867594,0.5704231284597989,-0.5119501175159578,-0.2863601454663036,1.6177736455272589,abs,rel,False,1.9041337909935625,12.375,16.390625,17.109375,21.578125,False
1,17,rec.autos,11,1,128,32,0.25,0.4586637318399206,0.0,0.5492922436628896,0.5704231284597989,0.8529487708225924,0.6947747849817354,0.4839763308788018,rel,abs,False,-0.21079845410293357,26.421875,34.390625,29.8671875,21.578125,False
1,17,rec.autos,11,1,128,48,0.375,0.4586637318399206,0.0,0.5688323396170686,0.5704231284597989,0.6100604251767411,0.19062634678169987,-0.3683534048743092,rel,abs,False,-0.5589797516560091,26.421875,34.390625,29.8671875,21.578125,False
1,17,rec.autos,11,2,128,16,0.125,0.7388650451169703,0.0,0.48873913845325945,0.43139016858119406,-0.8920850988169846,-0.867230071035513,0.5863783556036211,abs,rel,False,1.453608426639134,18.2265625,15.65625,14.671875,17.015625,False
1,17,rec.autos,11,2,128,32,0.25,0.7388650451169703,0.0,0.4432567679734464,0.43139016858119406,-2.2581958738575536,-2.2581958738575536,0.27259651809340796,rel,rel,True,2.5307923919509614,18.2265625,30.9921875,28.484375,17.015625,False
1,17,rec.autos,11,2,128,48,0.375,0.7388650451169703,0.0,0.4344951846576079,0.43139016858119406,-0.49688217216979114,0.3365303757885396,-0.08455110915559151,rel,abs,False,-0.4210814849441311,18.2265625,48.71875,56.7890625,17.015625,False
1,17,rec.autos,11,3,128,16,0.125,0.5954343127902705,0.0,0.717861077709818,0.6763519401200163,-1.2221968755990513,-0.8082278778359183,0.3950855758381382,abs,rel,False,1.2033134536740566,13.984375,16.09375,19.0234375,11.515625,False
1,17,rec.autos,11,3,128,32,0.25,0.5954343127902705,0.0,0.6803751111105871,0.6763519401200163,0.8616661540396641,0.16449444097419202,0.007171408892466586,rel,abs,False,-0.15732303208172543,13.984375,39.015625,31.46875,11.515625,False
1,17,rec.autos,11,3,128,48,0.375,0.5954343127902705,0.0,0.6781694994072156,0.6763519401200163,0.8091860132184877,-0.15247389811993206,-0.36948105754407745,rel,abs,False,-0.2170071594241454,13.984375,39.015625,31.46875,11.515625,False
1,17,rec.autos,11,4,128,16,0.125,0.6735684214779638,0.0,0.6114482252729819,0.5896266979990827,-0.11435052883769968,-0.009399726735827925,0.5917776245744192,abs,rel,False,0.6011773513102471,12.9921875,15.515625,15.75,8.6484375,False
1,17,rec.autos,11,4,128,32,0.25,0.6735684214779638,0.0,0.5916751837122809,0.5896266979990827,0.1679753264901672,0.2900254109298487,0.5002383119646058,rel,rel,True,0.2102129010347571,12.9921875,30.546875,28.8984375,8.6484375,False
1,17,rec.autos,11,4,128,48,0.375,0.6735684214779638,0.0,0.5895407944510258,0.5896266979990827,0.5763432942807697,0.24153135262941514,0.18396063469101306,rel,abs,False,-0.05757071793840207,12.9921875,48.53125,42.328125,8.6484375,False
1,17,rec.autos,11,5,128,16,0.125,0.6465980078168316,0.0,0.5825723440685544,0.5522809884117982,-1.1517826599023944,-0.33657801477004123,0.7524065050648368,abs,rel,False,1.088984519834878,14.453125,15.53125,16.90625,22.25,False
1,17,rec.autos,11,5,128,32,0.25,0.6465980078168316,0.0,0.5539467397702073,0.5522809884117982,0.40845638068106616,0.8485983019116307,0.644393440806663,rel,abs,False,-0.2042048611049676,14.453125,32.5546875,37.609375,22.25,False
1,17,rec.autos,11,5,128,48,0.375,0.6465980078168316,0.0,0.5538584245895862,0.5522809884117982,0.8505403727989732,0.6986093249558886,0.2921050273634488,rel,abs,False,-0.4065042975924398,14.453125,45.453125,37.609375,22.25,False
1,17,rec.autos,11,6,128,16,0.125,0.44253315829504686,0.0,0.7987284898770377,0.5434576609851363,-1.0872439369240912,-1.0872439369240912,-0.6236148966135121,abs,rel,False,0.46362904031057905,20.1875,18.6796875,15.375,13.6484375,False
1,17,rec.autos,11,6,128,32,0.25,0.44253315829504686,0.0,0.6633580241639402,0.5434576609851363,-0.12504241239178304,-0.3110433588295491,0.8830984416967094,rel,rel,True,1.1941418005262585,47.125,29.6875,26.0078125,43.6171875,False
1,17,rec.autos,11,6,128,48,0.375,0.44253315829504686,0.0,0.6025023131986302,0.5434576609851363,0.2876829347669964,0.42672532192618745,0.7422103144673973,rel,rel,True,0.3154849925412098,47.125,55.1171875,52.40625,43.6171875,False
1,17,rec.autos,11,7,128,16,0.125,0.4306937329758313,0.0,0.6915451339267041,0.6896345293038691,-1.4259982448912867,-0.7733356381633605,0.02867981301423727,abs,rel,False,0.8020154511775978,12.078125,14.8671875,15.6953125,12.4453125,False
1,17,rec.autos,11,7,128,32,0.25,0.4306937329758313,0.0,0.6929408650176474,0.6896345293038691,0.8048484319501293,0.9573292154320796,0.6604352247149868,rel,abs,False,-0.29689399071709277,26.859375,35.7109375,36.5,24.3671875,False
1,17,rec.autos,11,7,128,48,0.375,0.4306937329758313,0.0,0.6988744256317545,0.6896345293038691,0.7074799655967915,0.9360391541069748,0.4910135709332023,rel,abs,False,-0.4450255831737725,26.859375,35.7109375,36.5,24.3671875,False
1,17,rec.autos,11,8,128,16,0.125,0.6615509579492176,0.0,0.28697534560109794,0.29996150781064784,0.17859245196171947,0.17859245196171947,0.7575350130570478,abs,rel,False,0.5789425610953284,11.5078125,16.40625,15.84375,16.3671875,False
1,17,rec.autos,11,8,128,32,0.25,0.6615509579492176,0.0,0.29703381791741684,0.29996150781064784,-0.37288727788280734,-0.3375750462398978,0.5182929990095138,rel,rel,True,0.8558680452494116,11.5078125,33.421875,35.0390625,16.3671875,False
1,17,rec.autos,11,8,128,48,0.375,0.6615509579492176,0.0,0.2984673932730991,0.29996150781064784,0.5897883131586934,0.4021144874541892,0.39431475690735646,rel,abs,False,-0.0077997305468327505,11.5078125,58.25,53.515625,16.3671875,False
1,17,rec.autos,11,9,128,16,0.125,0.7728422513623829,0.03125,0.4239767008044422,0.4146224240874904,-0.25469497615272013,-0.1839216335181397,0.6722298666576414,abs,rel,False,0.8561515001757811,21.703125,15.9375,16.5625,17.96875,False
1,17,rec.autos,11,9,128,32,0.25,0.7728422513623829,0.03125,0.41875940534384487,0.4146224240874904,-0.549218832149104,-0.549218832149104,0.5710968962691695,rel,rel,True,1.1203157284182734,21.703125,31.2890625,29.21875,17.96875,False
1,17,rec.autos,11,9,128,48,0.375,0.7728422513623829,0.03125,0.41754650998738646,0.4146224240874904,-0.4272489450446049,-0.3464681546126426,0.42968606154263544,rel,rel,True,0.776154216155278,21.703125,48.9921875,48.2578125,17.96875,False
1,17,rec.autos,11,10,128,16,0.125,0.5707287966264619,0.0,0.662550472144498,0.675666158492306,-1.0982679176166228,-1.0441117108448124,0.6220823201136907,abs,rel,False,1.666194030958503,23.3671875,16.2578125,16.296875,17.5703125,False
1,17,rec.autos,11,10,128,32,0.25,0.5707287966264619,0.0,0.6665800115786058,0.675666158492306,0.782708429549475,0.06931138909518009,0.5264331300939608,rel,rel,True,0.45712174099878067,23.3671875,38.8125,28.421875,17.5703125,False
1,17,rec.autos,11,10,128,48,0.375,0.5707287966264619,0.0,0.6739965410600044,0.675666158492306,0.5740364860689151,-0.824458216463222,0.07165193951943255,rel,rel,True,0.8961101559826545,23.3671875,38.8125,28.421875,17.5703125,False
1,17,rec.autos,11,11,128,16,0.125,0.4573768460688341,0.0,0.7312029986116464,0.6311388525203858,-1.6168598221687573,-1.6168598221687573,1.9433429119248806,abs,rel,False,3.5602027340936377,12.421875,16.28125,13.21875,21.78125,False
1,17,rec.autos,11,11,128,32,0.25,0.4573768460688341,0.0,0.6395475336989427,0.6311388525203858,0.29695356075610635,-0.8511189054856075,0.3393815130484596,rel,rel,True,1.190500418534067,27.2421875,35.453125,25.78125,21.78125,False
1,17,rec.autos,11,11,128,48,0.375,0.4573768460688341,0.0,0.6361094904715275,0.6311388525203858,-0.2610276239502799,-2.320281484597866,-0.18492622170743117,rel,rel,True,2.135355262890435,27.2421875,35.453125,25.78125,21.78125,False
2,37,sci.crypt,0,0,128,16,0.125,0.9651232473404786,0.953125,0.1881256261281611,0.11743700625916342,-0.3179357314416427,0.08352455074858971,0.25727256624568823,abs,rel,False,0.1737480154970985,21.53125,16.2109375,15.1171875,15.484375,False
2,37,sci.crypt,0,0,128,32,0.25,0.9651232473404786,0.953125,0.18335879703740215,0.11743700625916342,-0.09689708539458453,0.009744460042682512,0.22648628720466582,abs,rel,False,0.2167418271619833,42.3203125,32.6875,31.9921875,31.640625,False
2,37,sci.crypt,0,0,128,48,0.375,0.9651232473404786,0.953125,0.16885108692246228,0.11743700625916342,0.2057666198056539,0.4086678060855001,0.8293000581991428,abs,rel,False,0.4206322521136427,42.3203125,46.375,47.359375,47.6484375,False
2,37,sci.crypt,0,1,128,16,0.125,0.8603130750693242,0.203125,0.2802085775888521,0.3197715115317418,0.656889424202157,0.5250406296024389,0.7077151804144287,abs,rel,False,0.1826745508119898,16.9375,16.6328125,15.96875,16.8828125,True
2,37,sci.crypt,0,1,128,32,0.25,0.8603130750693242,0.203125,0.2762029166761339,0.3197715115317418,0.715316782396302,0.8500506148340177,0.9083164269296097,rel,rel,True,0.05826581209559201,29.9453125,30.546875,35.7890625,32.9375,False
2,37,sci.crypt,0,1,128,48,0.375,0.8603130750693242,0.203125,0.2816902751897252,0.3197715115317418,0.6358999169516107,0.590283200866299,0.7303886533481887,rel,rel,True,0.14010545248188966,62.1640625,50.25,50.8984375,49.6953125,False
2,37,sci.crypt,0,2,128,16,0.125,0.4718538873167615,0.0,0.46929396514000593,0.49380561453940647,0.7882805935970914,0.3957851485316284,0.8978425745100743,abs,rel,False,0.5020574259784459,14.3203125,17.984375,19.515625,16.5390625,False
2,37,sci.crypt,0,2,128,32,0.25,0.4718538873167615,0.0,0.482341301900748,0.49380561453940647,1.2559016297516519,1.21016140528382,1.299178063606385,rel,rel,True,0.08901665832256489,14.3203125,33.375,39.6484375,25.265625,False
2,37,sci.crypt,0,2,128,48,0.375,0.4718538873167615,0.0,0.48750895472894656,0.49380561453940647,1.5354107145454146,1.2122812684578181,1.6376680838367912,rel,rel,True,0.42538681537897305,14.3203125,55.34375,39.6484375,46.84375,False
2,37,sci.crypt,0,3,128,16,0.125,0.3905897426210766,0.0,0.24134488815561692,0.25283351014004474,1.0981760778398253,0.9396864313980333,1.1156905140328497,abs,rel,False,0.17600408263481637,6.7421875,18.203125,11.9921875,13.4140625,False
2,37,sci.crypt,0,3,128,32,0.25,0.3905897426210766,0.0,0.2470830043767856,0.25283351014004474,1.2379838931931606,1.2018581092312377,1.2881179916295524,abs,rel,False,0.08625988239831472,6.7421875,36.328125,27.9375,29.8671875,False
2,37,sci.crypt,0,3,128,48,0.375,0.3905897426210766,0.0,0.24970738971910428,0.25283351014004474,1.3236472370484693,1.2745178190504354,1.3918273236213219,abs,rel,False,0.11730950457088651,6.7421875,36.328125,27.9375,29.8671875,False
2,37,sci.crypt,0,4,128,16,0.125,0.9559487742990113,0.9375,0.20745529205039404,0.11974758889860693,-0.22033187235372328,0.7038521590334024,0.28407151763045757,abs,abs,True,-0.4197806414029448,14.796875,15.4296875,17.6796875,16.1640625,True
2,37,sci.crypt,0,4,128,32,0.25,0.9559487742990113,0.9375,0.16986387426527108,0.11974758889860693,-0.700532197313776,0.4188486058011037,0.0,abs,abs,True,-0.4188486058011037,27.703125,31.4609375,28.6953125,31.4609375,False
2,37,sci.crypt,0,4,128,48,0.375,0.9559487742990113,0.9375,0.1498654304359294,0.11974758889860693,-0.06559966832682157,0.5030291352299756,0.3558596788515231,abs,abs,True,-0.14716945637845252,53.34375,48.5234375,45.796875,46.453125,False
2,37,sci.crypt,0,5,128,16,0.125,0.8465406770350471,0.1171875,0.3617955141095851,0.4103077867824519,0.40954859405883653,0.18987498702527192,0.39207979236961443,abs,rel,False,0.20220480534434251,16.734375,16.2421875,16.2109375,16.2890625,True
2,37,sci.crypt,0,5,128,32,0.25,0.8465406770350471,0.1171875,0.38128122447087837,0.4103077867824519,0.6695862433269885,0.8562158014906217,0.9060561495100203,rel,rel,True,0.04984034801939863,29.75,31.875,36.8984375,33.1953125,False
2,37,sci.crypt,0,5,128,48,0.375,0.8465406770350471,0.1171875,0.3870396300185187,0.4103077867824519,0.5896936306369326,0.6080959263749004,0.7251614786609161,rel,rel,True,0.11706555228601567,65.4140625,50.1875,53.328125,49.890625,False
2,37,sci.crypt,0,6,128,16,0.125,0.9310018742925159,0.90625,0.21437655471530462,0.21725624286526463,-0.05221815501828617,0.7752036512069563,0.2774371225690141,abs,abs,True,-0.49776652863794224,15.828125,15.296875,16.578125,16.78125,True
2,37,sci.crypt,0,6,128,32,0.25,0.9310018742925159,0.90625,0.2121353397989674,0.21725624286526463,0.4672990209556776,0.8292518170536719,0.6599205643038766,abs,abs,True,-0.16933125274979532,32.6640625,32.890625,34.5703125,33.3828125,False
2,37,sci.crypt,0,6,128,48,0.375,0.9310018742925159,0.90625,0.21575691453024115,0.21725624286526463,1.4131167594771175,1.9911152366840643,2.11534450676059,abs,rel,False,0.12422927007652551,32.6640625,46.703125,44.90625,48.03125,False
2,37,sci.crypt,0,7,128,16,0.125,0.9017205367463478,0.5234375,0.25684929952633617,0.27972714554798433,0.02857862140414026,0.41636708269455236,-0.09530909178076268,abs,abs,True,-0.511676174475315,15.8671875,15.1328125,16.3359375,16.8671875,True
2,37,sci.crypt,0,7,128,32,0.25,0.9017205367463478,0.5234375,0.25320888006843684,0.27972714554798433,0.5422294102231436,0.8858677619151512,0.5615616418889724,rel,abs,False,-0.32430612002617876,25.9609375,32.3671875,35.6953125,31.15625,False
2,37,sci.crypt,0,7,128,48,0.375,0.9017205367463478,0.5234375,0.25710896776679765,0.27972714554798433,0.6771169073133535,0.6764247802878334,0.4916485056171452,rel,abs,False,-0.1847762746706882,43.203125,47.390625,47.9609375,46.21875,False
2,37,sci.crypt,0,8,128,16,0.125,0.7864639338003292,0.0,0.15375577550461625,0.13937070937862275,0.35951769895391034,0.7955789164405286,0.5969750770703447,abs,abs,True,-0.1986038393701839,14.6171875,15.3828125,16.859375,16.6796875,True
2,37,sci.crypt,0,8,128,32,0.25,0.7864639338003292,0.0,0.14625158003420954,0.13937070937862275,0.4972597987093921,0.7546403285162601,0.5698610533858333,abs,abs,True,-0.1847792751304268,39.4375,31.859375,36.3046875,31.640625,False
