doc_num,doc_idx,category,layer,head,tokens,budget,budget_frac,fixed_mean_k,fixed_max_rel,fixed_mean_rel,oracle_threshold,oracle_mean_k,oracle_min_k,oracle_max_k,oracle_max_rel,oracle_mean_rel,mass_threshold,mass_mean_k,mass_min_k,mass_max_k,mass_max_rel,mass_mean_rel,UTC_abs_threshold,UTC_abs_mean_k,UTC_abs_min_k,UTC_abs_max_k,UTC_abs_max_rel,UTC_abs_mean_rel,UTC_rel_threshold,UTC_rel_mean_k,UTC_rel_min_k,UTC_rel_max_k,UTC_rel_max_rel,UTC_rel_mean_rel,UTC_rel_hat_threshold,UTC_rel_hat_mean_k,UTC_rel_hat_min_k,UTC_rel_hat_max_k,UTC_rel_hat_max_rel,UTC_rel_hat_mean_rel,mass_gap,UTC_abs_gap,UTC_rel_gap,UTC_rel_hat_gap,rel_hat_beats_abs_rel,rel_hat_below_fixed,rel_hat_beats_mass,oracle_below_fixed
6,59,sci.space,1,9,128,8,0.0625,8.0,1.3302992432799499,0.9733734504279395,1.011936343721419,8.0,1,16,1.0119363437214188,0.9756808620367812,0.6767147173726129,8.0,1,24,1.7815808131796902,1.0359814420725302,1.6755226327127943,8.0,1,21,1.3456712521871697,0.9848500119215106,0.8858074905416752,8.0,1,20,1.5527231091803033,1.0064206254492274,1.0817406903792184,8.0,1,14,1.0930522350167007,0.9711822364000261,-1.4175067840050635,-0.04828454863470562,-0.6986488256288192,0.745209346290777,True,False,True,True
6,59,sci.space,1,9,128,16,0.125,16.0,0.9878701256600784,0.722636050249728,0.7333957472314129,16.0,4,28,0.733395747231413,0.7149596518397472,0.5529162397352503,16.0,1,37,1.4354366204044322,0.7690132177017172,1.2363939451465018,16.0,3,33,0.9499937569345519,0.7337170514949294,0.6811706399239488,16.0,1,31,1.0628608425520853,0.728199476837295,0.7879107101540685,16.0,4,30,0.8059922457491606,0.7209090139467447,-1.7587880458064122,0.1488415806707394,-0.2946886730014294,0.7147198120061506,True,False,True,True
6,59,sci.space,1,9,128,32,0.25,32.0,0.6621567249667205,0.46755644922169515,0.4673332031914345,32.0,9,51,0.4673332031914345,0.4595071998652305,0.38967208051332447,32.0,2,56,0.8795424298367276,0.48804833925231206,0.7886009513501471,32.0,16,61,0.6157237721228058,0.4714223427737706,0.4596332166680606,32.0,7,52,0.6369320666862892,0.46996601430799867,0.4993531582653299,32.0,16,54,0.5235994395962772,0.46392636970669476,-1.1158083114868687,0.2383334025625075,0.12947439842261968,0.7111938235582176,True,False,True,True
6,59,sci.space,1,10,128,8,0.0625,8.0,0.7131193609666396,0.2503363788621434,0.2730902765795987,8.0,2,38,0.2730902765795987,0.2445315180150121,0.2454102611761041,8.0,1,30,0.5676671022727404,0.253830096742108,0.6388835602680106,8.0,1,20,0.7026767743338628,0.2575841180974918,0.24611489362991282,8.0,1,47,0.4469417704489145,0.25551317328337225,0.2954199761507129,8.0,1,42,0.4469417704489145,0.2543833509991087,0.3305514654707739,0.023731582759633607,0.6049090843358904,0.6049090843358904,True,False,True,True
6,59,sci.space,1,10,128,16,0.125,16.0,0.5045634161326459,0.07727363204371955,0.08236002103617131,16.0,5,87,0.08236002103617106,0.0756401053018983,0.08309063666330296,16.0,2,70,0.22788331385266147,0.07799994793653925,0.19886382217644616,16.0,2,69,0.24794863561537414,0.0777069497800105,0.08354522710606088,16.0,3,86,0.14435691632475103,0.07945258217871776,0.08898626406493462,16.0,3,86,0.14435691632475103,0.0793277121561341,0.6553242003578917,0.607798950689713,0.8531587002648015,0.8531587002648015,True,False,True,True
6,59,sci.space,1,10,128,32,0.25,32.0,0.318106606792796,0.021558097347721704,0.019394825477761023,32.0,12,116,0.019394825477761026,0.01840426405389611,0.019622126871763346,32.0,8,106,0.04066699693659734,0.019299270727691824,0.04816830524861943,32.0,7,106,0.057527482426159834,0.018936114064355764,0.020700901179778488,32.0,9,115,0.03041806668304947,0.0189777530549407,0.020993827519828274,32.0,9,115,0.03041806668304947,0.018978418691168855,0.9287869686117208,0.8723429762946564,0.9630974005887539,0.9630974005887539,True,False,True,True
6,59,sci.space,1,11,128,8,0.0625,8.0,1.7742762663418623,0.4549469100464103,0.5424601243668288,8.0,1,37,0.5424601243668288,0.4794079620995727,0.4557766257462367,8.0,1,42,0.8661871925411235,0.46754801660923484,1.3107187128585847,8.0,2,30,0.7696742151501365,0.4322109233307359,0.4476804218076581,8.0,1,47,0.7635819723707455,0.481460748699174,0.6372458102078427,8.0,1,36,0.6799676650422184,0.45701829692972573,0.7371953028190987,0.8155454511100951,0.8204911914456805,0.8883700773275167,True,False,True,True
6,59,sci.space,1,11,128,16,0.125,16.0,1.0763674275815547,0.3010386612701842,0.3110626021302855,16.0,1,60,0.3110626021302853,0.28418243703827706,0.2899390759643319,16.0,2,65,0.4216653602365306,0.27926322398437553,0.7788985959178463,16.0,2,53,0.47562328932128584,0.267350200153083,0.2900856310796076,16.0,2,65,0.39259974949392823,0.2834060258801213,0.3581399726221453,16.0,2,58,0.3821347831035143,0.2774721371927097,0.8554788178148136,0.7849736709892484,0.8934579468833694,0.9071321928078521,True,False,True,True
6,59,sci.space,1,11,128,32,0.25,32.0,0.6381838049618774,0.16842891955793576,0.15086981366986416,32.0,2,89,0.15086981366986418,0.1443731197470218,0.1449681140041964,32.0,2,89,0.2045604912353495,0.14363875066375775,0.3942456212583755,32.0,3,76,0.23156965240318012,0.1411565987892639,0.149654959285536,32.0,2,95,0.17580982959998542,0.1450269502360514,0.16685853773077358,32.0,2,92,0.1686711404930243,0.14432593961616857,0.8898232381484975,0.8343986830352298,0.9488214654703472,0.9634705197444391,True,False,True,True
6,59,sci.space,2,0,128,8,0.0625,8.0,0.019212933056895143,0.00018768855298365638,1.6754384291605454e-06,8.0,1,128,1.675438429163308e-06,1.233227716873134e-06,1.8053351185098876e-06,8.0,1,127,4.263584288207946e-06,1.290592110237707e-06,7.537789895840082e-06,8.0,1,128,3.63753871418038e-06,1.2466297872539737e-06,1.6847342714341714e-06,8.0,1,128,1.8366091104579898e-06,1.2656962566944569e-06,1.684736902827902e-06,8.0,1,128,1.8366091104579898e-06,1.2656962566944569e-06,0.9998652797276241,0.9998978671608083,0.9999916106126681,0.9999916106126681,True,False,True,True
