doc_num,doc_idx,category,layer,head,tokens,budget,budget_frac,fixed_mean_k,fixed_max_rel,fixed_mean_rel,oracle_threshold,oracle_mean_k,oracle_min_k,oracle_max_k,oracle_max_rel,oracle_mean_rel,mass_threshold,mass_mean_k,mass_min_k,mass_max_k,mass_max_rel,mass_mean_rel,UTC_abs_threshold,UTC_abs_mean_k,UTC_abs_min_k,UTC_abs_max_k,UTC_abs_max_rel,UTC_abs_mean_rel,UTC_rel_threshold,UTC_rel_mean_k,UTC_rel_min_k,UTC_rel_max_k,UTC_rel_max_rel,UTC_rel_mean_rel,UTC_rel_hat_threshold,UTC_rel_hat_mean_k,UTC_rel_hat_min_k,UTC_rel_hat_max_k,UTC_rel_hat_max_rel,UTC_rel_hat_mean_rel,mass_gap,UTC_abs_gap,UTC_rel_gap,UTC_rel_hat_gap,rel_hat_beats_abs_rel,rel_hat_below_fixed,rel_hat_beats_mass,oracle_below_fixed,worst_query,worst_token,k_fixed,k_oracle,k_mass,k_abs,k_rel,k_rel_hat,worst_k_deficit_vs_oracle,rel_hat_rows_below_oracle,rel_hat_rows_above_oracle,rel_hat_missing_tokens_vs_oracle,rel_hat_extra_tokens_vs_oracle,rel_hat_row_rel,fixed_row_rel,oracle_row_rel,mass_row_rel,abs_row_rel,rel_row_rel,full_norm,mu_s_norm,o_hat_norm,true_abs,proxy_abs,true_rel_at_rel_hat_k,proxy_rel_hat_at_rel_hat_k,score_ratio,numerator_ratio,denom_ratio,dropped_mass,true_centroid,utc_centroid,oracle_true_rel_at_oracle_k,failure_class
2,37,sci.crypt,10,3,128,8,0.0625,8.0,1.07875113123919,0.776544711748228,0.7903908709409528,8.0,1.0,15.0,0.7903908709409527,0.7407519789041306,0.563123162174856,8.0,2.0,40.0,1.0996681948575455,0.8065553132620049,1.710790088657386,8.0,3.0,21.0,1.0879939698953092,0.763986179108753,1.3599349983859286,8.0,1.0,16.0,3.604596369370993,0.9190922073183042,0.8475895494212373,8.0,2.0,13.0,1.6550885772239239,0.7591998201865979,-0.0725379551146265,-0.03205309444012765,-8.759338875334075,-1.998671541594031,False,True,False,True,49,drug,8,4,4,4,1,2,2,50,29,79,79,1.6550885772239239,0.4590051990042727,0.6138770903915285,0.6138770903915285,0.6138770903915285,3.604596369370993,1.5589618320500616,3.3676313491805785,3.070381261388214,2.580219920555793,2.5981251855828686,1.6550885772239237,0.8461897609443232,0.5112655434811375,1.0069394336829287,1.9695038058427898,0.7488673905469421,3.445496429843615,3.4694062238246275,0.6138770903915283,denom_overestimate_starvation
3,39,talk.politics.guns,10,3,128,8,0.0625,8.0,1.1160597683518592,0.7462820835502748,0.7870354361313998,8.0,1.0,17.0,0.7870354361313999,0.723921294525939,0.5758672778443727,8.0,1.0,37.0,1.1532247262411042,0.8179874878703592,1.765619595811546,8.0,3.0,21.0,1.1450693762095294,0.7504886446982892,1.307287057819389,8.0,1.0,19.0,3.002937642144141,1.048948271778055,0.7975801215435062,8.0,1.0,16.0,1.4072380697665032,0.7690632014206217,-0.11295504389730977,-0.08816857908925922,-5.734766973185435,-0.8849749787488154,False,True,False,True,88,shooting,8,4,5,5,1,2,2,32,17,39,39,1.4072380697665032,0.4760541045246535,0.6005150236339332,0.48447928066540136,0.48447928066540136,3.002937642144141,2.0311792828143362,4.454729104641099,3.560425186102984,2.858352813298764,2.8368002657211626,1.407238069766503,0.7967588468907972,0.566186250932249,0.9924598015058468,1.7528857330447074,0.7671757767482149,3.725812127977117,3.6977187649815395,0.6005150236339329,denom_overestimate_starvation
3,39,talk.politics.guns,11,0,128,8,0.0625,8.0,0.9857903002745013,0.7292018947529926,0.772032918598858,8.0,1.0,13.0,0.7720329185988583,0.7224980811266062,0.14040138021553072,8.0,6.0,38.0,0.9907253221158376,0.7830840982854392,0.33031985515209367,8.0,6.0,32.0,0.9907253221158376,0.7798355791326702,2.0969187098544393,8.0,1.0,12.0,1.7338264367703855,0.7650989875186498,0.9270836050294802,8.0,4.0,10.0,0.9918902300128537,0.7422022674784153,-0.02308702418906288,-0.02308702418906288,-3.499463413296105,-0.028536697495707815,False,True,False,True,0,[CLS],8,8,38,32,1,4,4,66,40,137,137,0.9918902300128537,0.7598172437868905,0.7598172437868905,0.14731964081450707,0.18158845447430402,1.7338264367703855,1.8033881683319948,2.506619500060664,2.0239621170296593,1.7887631050902737,1.8693335441705572,0.9918902300128539,0.9236010538147045,0.9311524863006306,1.0450425430007806,1.1223108549617231,0.6683110946281088,2.6765425854341927,2.7971008699335966,0.7598172437868906,mild_score_miscalibration_starvation
3,39,talk.politics.guns,11,2,128,8,0.0625,8.0,1.1280421292893914,0.8435842961170128,0.9291391928407798,8.0,2.0,14.0,0.92913919284078,0.8588497620516709,0.5406412722429436,8.0,3.0,25.0,1.2037715878669264,0.8464991731356042,1.5181274506312303,8.0,4.0,17.0,1.201551501477889,0.8361330281808304,1.8312882854106625,8.0,1.0,21.0,3.3190386255592337,1.2396788633587013,0.9414998909365544,8.0,2.0,15.0,1.6199222953379213,0.8878526605577002,-0.3807357494548626,-0.36957409227334104,-11.015405480632047,-2.47296583364224,False,True,False,True,38,t,8,4,6,5,1,2,2,26,22,33,33,1.6199222953379213,0.5588560836741387,0.7827185116193722,0.578075918596081,0.638370201147795,2.836299389470396,1.4518298947444515,3.4610335216149593,2.6465214510358406,2.351851615536265,2.4757983355956257,1.6199222953379215,0.9354915051323957,0.5774915919264333,1.052701760280929,1.8228867311620234,0.7786447367841723,3.020442448823949,3.1796250827055634,0.7827185116193722,denom_overestimate_starvation
4,54,talk.politics.mideast,4,0,128,8,0.0625,8.0,0.779623907613265,0.3890042311192612,0.4139540785126598,8.0,1.0,18.0,0.4139540785126598,0.3824797844959227,0.294248202938758,8.0,1.0,21.0,1.055971071932565,0.4663696862282383,0.6529822437466287,8.0,1.0,25.0,1.0652752590493444,0.5377823461642072,0.3801251635141214,8.0,1.0,21.0,0.6782101843572184,0.40609320586097863,0.4687084783133925,8.0,1.0,19.0,0.9291170163557713,0.3997530009361884,-0.7557286446054309,-0.7811728742802274,0.2773368628893502,-0.4088199157972554,False,True,True,True,47,kurdish,8,4,1,1,2,1,3,46,38,80,80,0.9291170163557713,0.15507226389472795,0.3775347092638217,0.9291170163557713,0.9291170163557713,0.6782101843572184,0.42994550052225533,0.29998374027445307,0.2977672688637131,0.39946968064175564,0.13943238271031913,0.9291170163557713,0.46825960167458347,0.5039834524941869,0.3490437183767472,0.6925697989659672,0.10219501458157476,3.9088959698996706,1.364375584085078,0.3775347092638217,numerator_underestimate_starvation
4,54,talk.politics.mideast,11,4,128,8,0.0625,8.0,0.889477672444197,0.5590993196527373,0.618805618458734,8.0,1.0,18.0,0.6188056184587342,0.566669123923968,0.26693669191696967,8.0,4.0,37.0,1.0120562723602007,0.6458953524077978,0.49989305703182707,8.0,4.0,45.0,1.0120562723602007,0.6602763170294977,0.7562623531804895,8.0,1.0,21.0,1.877589625106424,0.6589475705880175,0.6461819120297105,8.0,4.0,17.0,0.9452316529863426,0.5830940208023623,-0.4528675868495355,-0.4528675868495355,-3.6505872627519067,-0.20598351296783696,True,True,True,True,19,se,8,8,4,4,7,6,2,54,36,72,72,0.9452316529863426,0.4703589570605473,0.4703589570605473,0.930624199831241,0.930624199831241,0.6919288627818968,0.3073199345696538,0.1814122118095297,0.22000843820858587,0.29048852974987366,0.13947451020486246,0.9452316529863425,0.6339507308896731,0.6706829261230446,0.4801377538881739,0.7158938079169911,0.07557510025445169,3.843706839578591,1.8455087685662293,0.4703589570605473,numerator_underestimate_starvation
7,68,alt.atheism,10,3,128,8,0.0625,8.0,1.0774046241655566,0.7602306314421856,0.7961151990872678,8.0,2.0,14.0,0.7961151990872678,0.7378746520540045,0.48491650896660676,8.0,3.0,47.0,1.1588512179456845,0.8923435568612288,1.4674666667048133,8.0,4.0,27.0,1.167382409035702,0.8160410939156124,1.1656622483283328,8.0,1.0,18.0,2.594081270820518,0.916650981480617,0.7972484314782224,8.0,2.0,13.0,1.100512965995491,0.741989032925872,-0.2895473008182215,-0.31987617325145645,-5.391872254823793,-0.0821514773386982,True,True,True,True,64,joy,8,3,5,5,1,2,1,20,17,20,20,1.100512965995491,0.38205121055502117,0.7180987807358079,0.48225385374561114,0.48225385374561114,1.9766761792750833,2.285433303277481,4.356195343911924,3.366524475656591,2.515148983175875,2.6026462761823477,1.1005129659954913,0.7730959020204262,0.7024868637693915,1.0347881153723766,1.473035538086923,0.7019465282898885,3.5831062364584754,3.707755749605349,0.718098780735808,denom_overestimate_starvation
7,68,alt.atheism,10,9,128,8,0.0625,8.0,0.3848657327198964,0.14802652633194335,0.180986346946544,8.0,1.0,23.0,0.18098634694654406,0.1563703091930326,0.15984523118818517,8.0,1.0,33.0,0.42947064057058293,0.1748733559944463,0.29019123306982947,8.0,1.0,26.0,0.6099075591731671,0.18685880318980075,0.18154451727671497,8.0,1.0,28.0,0.42947064057058293,0.16951015530269303,0.18084717794722888,8.0,1.0,27.0,0.42947064057058293,0.16606045179629336,-0.21878086242751743,-1.1037988249750965,-0.21878086242751743,-0.21878086242751743,True,True,True,True,65,and,8,7,6,6,6,6,1,35,32,49,49,0.42947064057058293,0.0829086873550733,0.13983622495295636,0.42947064057058293,0.42947064057058293,0.42947064057058293,1.2776558177315658,1.2448137633429717,1.3096864211858665,0.548715662470337,0.21134674220257244,0.42947064057058293,0.16137201912122245,0.3757463348517893,0.38516622844461357,1.0250698216286016,0.15713399460076072,3.4920238861392794,1.34500966986522,0.1398362249529564,numerator_underestimate_starvation
8,70,talk.politics.mideast,11,1,128,8,0.0625,8.0,0.7485275857294956,0.4787205498477803,0.5205951330928988,8.0,1.0,16.0,0.5205951330928988,0.48251309316576885,0.19058581926954743,8.0,4.0,44.0,0.940670422589497,0.5708106487936312,0.47049184194668014,8.0,4.0,48.0,0.940670422589497,0.5665882231359471,0.7471666820343342,8.0,1.0,17.0,3.018270832106595,0.5510874034548243,0.5566133755036163,8.0,4.0,16.0,0.7636187924417708,0.49341739139012103,-0.8429814826164466,-0.8429814826164466,-9.957964388668495,-0.06620911826160954,True,True,True,True,34,ring,8,6,5,5,5,5,1,52,22,60,60,0.7636187924417708,0.31750859796996805,0.3682136664059357,0.7636187924417708,0.7636187924417708,0.7636187924417708,0.24095229007932606,0.19880452167798487,0.25606162103858615,0.18399569678721783,0.1402551725022906,0.7636187924417707,0.5477399226516952,0.717294975022168,0.7622741996174328,1.062706733159594,0.052281543055128,3.519324144530404,2.6826899954808003,0.36821366640593567,mild_score_miscalibration_starvation
9,80,alt.atheism,5,4,128,8,0.0625,8.0,0.9960014175506163,0.5162465462161514,0.5380514843887546,8.0,2.0,18.0,0.5380514843887545,0.5004391003764304,0.43361451173176635,8.0,1.0,16.0,1.1111428700700727,0.5442083375448512,1.112491486016335,8.0,1.0,20.0,1.1145693172644358,0.5976037123320059,0.5185278383500556,8.0,2.0,19.0,1.0219680799137891,0.5283831655811412,0.7738199366498032,8.0,2.0,16.0,1.0219680799137891,0.5206619466759101,-0.2514280365202276,-0.25891018019192885,-0.05670196779785295,-0.05670196779785295,True,True,True,True,125,##ein,8,8,1,1,2,2,6,46,47,108,108,1.0219680799137891,0.5136391694901901,0.5136391694901901,0.7896217055113952,0.7896217055113952,1.0219680799137891,0.6993398452461659,0.8553715756512665,0.5938092634640268,0.7147029988544525,0.43753219535926735,1.0219680799137891,0.7368227851585821,0.7209841477827935,0.6121874345846385,0.8490997152524012,0.21764628844197265,3.28378215852278,2.0102901753636804,0.5136391694901901,mild_score_miscalibration_starvation
