doc_num,doc_idx,category,layer,head,tokens,budget,budget_frac,H_mean,frac_H_ge_090,mu_s_norm_cv,full_norm_cv,mass_gap,UTC_abs_gap,UTC_rel_gap,predicted,actual,correct,delta_rel_abs,oracle_mean_k,mass_mean_k,abs_mean_k,rel_mean_k,budget_ok
0,13,sci.space,0,6,128,16,0.125,0.9180477997659044,0.7890625,0.17936289433766314,0.19777262013733662,-0.8670615137725931,0.6291905939367257,-0.03283362396800716,abs,abs,True,-0.6620242179047329,15.5625,15.8125,16.3359375,16.765625,True
0,13,sci.space,0,6,128,24,0.1875,0.9180477997659044,0.7890625,0.18522943734737618,0.19777262013733662,0.07383651716779167,0.3681094197772651,0.4443402368022264,abs,rel,False,0.07623081702496132,31.0546875,24.734375,21.359375,25.125,False
0,13,sci.space,0,7,128,8,0.0625,0.9110482881423229,0.734375,0.2720729278556265,0.279177974111614,0.2687538652593688,0.5113221399725636,0.2687538652593688,abs,abs,True,-0.2425682747131948,8.8828125,8.109375,7.796875,8.5390625,True
0,13,sci.space,0,7,128,16,0.125,0.9110482881423229,0.734375,0.24522833673708716,0.279177974111614,0.4652437987455812,0.17082453305041942,0.5044018772713534,abs,rel,False,0.333577344220934,15.203125,16.8828125,14.015625,17.0625,True
0,13,sci.space,0,7,128,24,0.1875,0.9110482881423229,0.734375,0.24003080847221547,0.279177974111614,0.4490184073166437,0.42002244930290666,0.5457456696040645,abs,rel,False,0.1257232203011578,25.1796875,23.7265625,24.421875,25.46875,True
0,13,sci.space,0,8,128,8,0.0625,0.7901516802139499,0.0,0.11475139707606735,0.15007786996757916,0.10937622946532623,0.3299850651799672,0.30152209037016187,abs,abs,True,-0.028462974809805308,8.7734375,7.9765625,8.15625,7.671875,True
0,13,sci.space,0,8,128,16,0.125,0.7901516802139499,0.0,0.12532646150302373,0.15007786996757916,0.3562600483607601,0.33554223315576576,0.47643531445107246,abs,rel,False,0.1408930812953067,15.4375,15.8046875,14.7578125,15.1484375,True
0,13,sci.space,0,8,128,24,0.1875,0.7901516802139499,0.0,0.13107828351928438,0.15007786996757916,0.29926507428074606,0.42647516115222883,0.45464521255459217,abs,rel,False,0.02817005140236334,40.890625,25.2265625,26.3828125,24.7421875,False
0,13,sci.space,0,9,128,8,0.0625,0.8957720594375211,0.546875,0.3121558055467947,0.25074229704904843,0.10702820020867837,0.5589878676326807,-0.2220830987792995,abs,abs,True,-0.7810709664119801,8.375,7.640625,8.4140625,7.8203125,True
0,13,sci.space,0,9,128,16,0.125,0.8957720594375211,0.546875,0.28343317921467537,0.25074229704904843,0.06147136343262922,0.5903920705860102,0.3091634464009678,abs,abs,True,-0.28122862418504235,13.5703125,16.1328125,15.7890625,15.4453125,False
0,13,sci.space,0,9,128,24,0.1875,0.8957720594375211,0.546875,0.2646221617280287,0.25074229704904843,0.15122256943889256,0.5474984348538605,0.5806404394215021,abs,rel,False,0.0331420045676416,23.3828125,23.3828125,24.7890625,23.9765625,True
0,13,sci.space,0,10,128,8,0.0625,0.3184745841243027,0.0,0.281445046896639,0.3004902435555057,1.0762151453580393,0.8168468062619905,1.0433452147942002,abs,rel,False,0.2264984085322097,5.171875,9.1875,7.546875,8.1875,False
0,13,sci.space,0,10,128,16,0.125,0.3184745841243027,0.0,0.2914396957998636,0.3004902435555057,1.232055664882889,1.0304852808189513,1.2881687438123524,abs,rel,False,0.25768346299340106,5.171875,14.421875,12.03125,16.9296875,False
0,13,sci.space,0,10,128,24,0.1875,0.3184745841243027,0.0,0.2949757724699666,0.3004902435555057,1.3999299410532993,1.3560623667029181,1.4505961694123704,abs,rel,False,0.09453380270945222,5.171875,29.8515625,26.6640625,33.1875,False
0,13,sci.space,0,11,128,8,0.0625,0.7649307897849258,0.0,0.38686454408461685,0.5240074851309161,0.4207705443930319,-0.4242697371052685,0.452340912043338,abs,rel,False,0.8766106491486065,9.796875,8.1484375,7.515625,8.625,True
0,13,sci.space,0,11,128,16,0.125,0.7649307897849258,0.0,0.4314046682008155,0.5240074851309161,0.4972681309613409,-0.04866100507064377,0.6082662970405779,abs,rel,False,0.6569273021112216,18.234375,15.921875,16.8828125,16.25,False
0,13,sci.space,0,11,128,24,0.1875,0.7649307897849258,0.0,0.4548459361942885,0.5240074851309161,0.8483567906361333,-0.4850073051908727,1.072144036617531,abs,rel,False,1.5571513418084038,18.234375,23.421875,24.5078125,22.3046875,False
0,13,sci.space,5,0,128,8,0.0625,0.3635174803287711,0.0,0.6632952620074263,0.6577516119730574,-0.7343985854607368,-1.4709098563919158,0.4832436248925014,abs,rel,False,1.9541534812844172,9.0234375,7.5546875,6.8515625,6.1640625,True
0,13,sci.space,5,0,128,16,0.125,0.3635174803287711,0.0,0.6561778869455955,0.6577516119730574,0.14169331793209916,-0.7028406990028541,1.1484061549753095,abs,rel,False,1.8512468539781635,9.0234375,14.453125,15.109375,14.5703125,False
0,13,sci.space,5,0,128,24,0.1875,0.3635174803287711,0.0,0.6558914635491251,0.6577516119730574,1.5006736840871984,-1.6059404229795893,1.2271131988421453,abs,rel,False,2.8330536218217346,9.0234375,27.7578125,15.109375,14.5703125,False
0,13,sci.space,5,1,128,8,0.0625,0.15359374951949298,0.0,1.201372930214435,1.1906634880883427,1.062672262613028,-3.504817647176601,1.4360172432807106,abs,rel,False,4.940834890457311,4.3828125,11.234375,4.921875,8.6171875,False
0,13,sci.space,5,1,128,16,0.125,0.15359374951949298,0.0,1.1934823766019007,1.1906634880883427,1.159020967283318,-10.430263242802882,2.1063248858082737,abs,rel,False,12.536588128611156,4.3828125,11.234375,4.921875,8.6171875,False
0,13,sci.space,5,1,128,24,0.1875,0.15359374951949298,0.0,1.191828917589709,1.1906634880883427,nan,nan,nan,abs,abs,True,nan,4.3828125,11.234375,4.921875,8.6171875,False
0,13,sci.space,5,2,128,8,0.0625,0.5923653107991951,0.0,0.6884177442655273,0.46325286694545825,0.018232659730297522,0.018232659730297522,-0.24829924486145913,abs,abs,True,-0.26653190459175663,5.4609375,7.4765625,9.640625,9.921875,False
0,13,sci.space,5,2,128,16,0.125,0.5923653107991951,0.0,0.5966700470085334,0.46325286694545825,-1.7290125044555602,-1.7290125044555602,0.26637947772691534,abs,rel,False,1.9953919821824755,15.7734375,14.7109375,16.546875,17.984375,True
0,13,sci.space,5,2,128,24,0.1875,0.5923653107991951,0.0,0.5539556051157958,0.46325286694545825,-3.6207506769458893,-2.9916724242565844,-0.3915631030585321,abs,rel,False,2.6001093211980524,15.7734375,24.5078125,30.625,17.984375,False
0,13,sci.space,5,3,128,8,0.0625,0.38209322271808444,0.0,0.7165585263223141,0.6734154361500736,-1.235532183664546,-1.461196648804967,0.16099103941806214,abs,rel,False,1.622187688223029,11.640625,7.453125,8.6875,5.6015625,False
0,13,sci.space,5,3,128,16,0.125,0.38209322271808444,0.0,0.6834477475386582,0.6734154361500736,-0.6778421021118789,-1.9053925862013579,0.8483552531954449,abs,rel,False,2.753747839396803,11.640625,17.6484375,18.7265625,15.1484375,False
0,13,sci.space,5,3,128,24,0.1875,0.38209322271808444,0.0,0.676979467052335,0.6734154361500736,0.3715242914429161,-6.881359147538687,0.5886384793296099,abs,rel,False,7.469997626868297,11.640625,31.96875,18.7265625,15.1484375,False
0,13,sci.space,5,4,128,8,0.0625,0.6410995988626359,0.0,0.4113556011228768,0.3381698694417939,-0.6161850420333305,-0.4326610855890304,0.3129637552902925,abs,rel,False,0.7456248408793229,9.3046875,8.0546875,6.8984375,8.84375,True
0,13,sci.space,5,4,128,16,0.125,0.6410995988626359,0.0,0.37436160402543633,0.3381698694417939,-0.507121212791461,-0.8261302141335702,0.6395933711584757,abs,rel,False,1.465723585292046,30.6328125,16.4921875,13.59375,19.7578125,False
0,13,sci.space,5,4,128,24,0.1875,0.6410995988626359,0.0,0.3563503386009262,0.3381698694417939,-0.53287621235277,-1.1253622503892569,0.5660177415895586,abs,rel,False,1.6913799919788155,30.6328125,22.734375,19.9296875,19.7578125,False
0,13,sci.space,5,5,128,8,0.0625,0.3044525763558406,0.0,0.9369016952541463,0.8889298913640273,-0.761349919171875,-0.761349919171875,0.940126457200631,abs,rel,False,1.701476376372506,12.6796875,7.796875,7.6953125,15.1484375,False
0,13,sci.space,5,5,128,16,0.125,0.3044525763558406,0.0,0.9085814388332443,0.8889298913640273,-0.6097134335412148,-0.6097134335412148,0.8792305777949341,abs,rel,False,1.488944011336149,12.6796875,17.2421875,20.7421875,15.1484375,False
0,13,sci.space,5,5,128,24,0.1875,0.3044525763558406,0.0,0.8988407097917885,0.8889298913640273,0.277563764220464,-3.704250262420572,0.647061660626928,abs,rel,False,4.3513119230475,12.6796875,35.1171875,20.7421875,15.1484375,False
0,13,sci.space,5,6,128,8,0.0625,0.1867075244455368,0.0,0.9853665911017432,0.9894229518851853,1.0604599898133182,0.7585449257455714,1.1150843919844062,abs,rel,False,0.3565394662388348,5.140625,11.34375,6.9765625,9.6328125,False
0,13,sci.space,5,6,128,16,0.125,0.1867075244455368,0.0,0.9874332036646308,0.9894229518851853,1.074572390686364,0.7021851610279314,1.1419470672665133,abs,rel,False,0.4397619062385819,5.140625,11.34375,6.9765625,9.6328125,False
0,13,sci.space,5,6,128,24,0.1875,0.1867075244455368,0.0,0.9884561856692984,0.9894229518851853,1.088271466665078,0.6474760646838761,1.1680229868064667,abs,rel,False,0.5205469221225906,5.140625,11.34375,6.9765625,9.6328125,False
0,13,sci.space,5,7,128,8,0.0625,0.21683260996465797,0.0,1.0768638525067546,1.0754639331729205,-1.0906703255106243,-1.1322615676547343,1.0378702164547173,abs,rel,False,2.1701317841094516,5.6953125,7.234375,7.96875,8.2734375,False
0,13,sci.space,5,7,128,16,0.125,0.21683260996465797,0.0,1.0738052366570991,1.0754639331729205,-0.2182875845887564,-13.061283076191174,1.2497366372888825,abs,rel,False,14.311019713480057,5.6953125,14.96875,7.96875,8.2734375,False
0,13,sci.space,5,7,128,24,0.1875,0.21683260996465797,0.0,1.0746292644842865,1.0754639331729205,nan,nan,nan,abs,abs,True,nan,5.6953125,14.96875,7.96875,8.2734375,False
0,13,sci.space,5,8,128,8,0.0625,0.46530396783719286,0.0,0.6787041806979806,0.6138163396057724,-0.15458014799980593,-0.15458014799980593,0.7063066168116569,abs,rel,False,0.8608867648114628,6.609375,8.09375,7.6484375,10.0078125,False
0,13,sci.space,5,8,128,16,0.125,0.46530396783719286,0.0,0.6370762786612074,0.6138163396057724,-0.7738649597647155,-0.7738649597647155,1.0415596262977527,abs,rel,False,1.815424586062468,19.453125,16.421875,24.7421875,25.6484375,False
0,13,sci.space,5,8,128,24,0.1875,0.46530396783719286,0.0,0.6235770516261481,0.6138163396057724,-0.4184751198209547,-1.3228230408024828,1.0544210860021526,abs,rel,False,2.3772441268046354,19.453125,28.1796875,24.7421875,25.6484375,False
0,13,sci.space,5,9,128,8,0.0625,0.1780776507466039,0.0,0.29871533057399735,0.3007666063054867,1.314771372499148,0.9649160692098688,1.3253493071027125,abs,rel,False,0.36043323789284365,2.4453125,8.6796875,8.828125,4.3515625,False
0,13,sci.space,5,9,128,16,0.125,0.1780776507466039,0.0,0.29987000627348026,0.3007666063054867,1.463885660949347,0.9482960210324549,1.4794746014114175,abs,rel,False,0.5311785803789626,2.4453125,8.6796875,8.828125,4.3515625,False
0,13,sci.space,5,9,128,24,0.1875,0.1780776507466039,0.0,0.3002806210675662,0.3007666063054867,1.6570931165218916,0.9267614165808925,1.6791748196953267,abs,rel,False,0.7524134031144342,2.4453125,8.6796875,8.828125,4.3515625,False
0,13,sci.space,5,10,128,8,0.0625,0.3550284484050933,0.0,0.4226174528593227,0.42531434960495035,0.5645009913310552,0.24786397344170866,0.9371519661089267,abs,rel,False,0.6892879926672181,6.3515625,8.40625,7.6953125,6.8046875,True
0,13,sci.space,5,10,128,16,0.125,0.3550284484050933,0.0,0.4228836547830923,0.42531434960495035,0.9554185082972,0.9444735326977629,1.2359997048249713,abs,rel,False,0.29152617212720844,6.3515625,12.3359375,16.6875,14.6484375,False
0,13,sci.space,5,10,128,24,0.1875,0.3550284484050933,0.0,0.42392396423218426,0.42531434960495035,1.2902100312124898,0.9226988598072566,1.328546856201423,abs,rel,False,0.40584799639416647,6.3515625,23.8828125,16.6875,14.6484375,False
0,13,sci.space,5,11,128,8,0.0625,0.2894652493520682,0.0,0.7905128982918458,0.786596801550524,0.3773127769439185,-0.07238006721095781,1.052976804763208,abs,rel,False,1.1253568719741658,7.9375,7.328125,6.1328125,12.9921875,False
0,13,sci.space,5,11,128,16,0.125,0.2894652493520682,0.0,0.7864733191309417,0.786596801550524,1.0283530109600225,0.5734746841196245,1.0723785485438784,abs,rel,False,0.49890386442425383,7.9375,22.25,13.84375,12.9921875,False
0,13,sci.space,5,11,128,24,0.1875,0.2894652493520682,0.0,0.7869523371989358,0.786596801550524,1.0376067749524265,0.43426673137317034,1.0960012250660358,abs,rel,False,0.6617344936928655,7.9375,22.25,13.84375,12.9921875,False
0,13,sci.space,11,0,128,8,0.0625,0.5973051383086041,0.0,1.4275363955850793,0.661280620905886,-0.0705477978139457,-0.06092992306279548,-8.088339841106686,abs,abs,True,-8.02740991804389,8.375,7.6484375,8.7265625,7.9453125,True
0,13,sci.space,11,0,128,16,0.125,0.5973051383086041,0.0,0.881419081805967,0.661280620905886,-0.9175618940348578,-0.9001560408593563,0.9246777359418205,abs,rel,False,1.8248337768011766,14.65625,16.8984375,18.359375,20.3515625,False
0,13,sci.space,11,0,128,24,0.1875,0.5973051383086041,0.0,0.7886331780619869,0.661280620905886,-0.8247423847137608,-0.900138136561357,0.24806790272520957,abs,rel,False,1.1482060392865665,36.53125,27.6484375,18.359375,20.3515625,False
0,13,sci.space,11,1,128,8,0.0625,0.5585667711524097,0.0,1.5151148378183112,1.1120057578093516,-0.11854736652218749,-0.15408419848392388,-6.38290153528058,abs,abs,True,-6.228817336796657,10.3828125,8.0,7.8828125,8.1640625,False
0,13,sci.space,11,1,128,16,0.125,0.5585667711524097,0.0,1.2886131985633555,1.1120057578093516,-0.08028570473964117,-0.2173201683382535,-0.4931120292107977,abs,abs,True,-0.27579186087254426,29.0078125,16.3515625,14.84375,12.140625,False
0,13,sci.space,11,1,128,24,0.1875,0.5585667711524097,0.0,1.2152453707365305,1.1120057578093516,0.3847803551857649,0.4494193780583993,0.8923528657009373,abs,rel,False,0.442933487642538,29.0078125,28.5,30.78125,28.625,False
0,13,sci.space,11,2,128,8,0.0625,0.720420215439062,0.0078125,1.0141871744817275,0.5768069784266593,-0.577410045408477,-0.577410045408477,-9.085252911747615,abs,abs,True,-8.507842866339137,7.9375,7.765625,8.390625,8.484375,True
0,13,sci.space,11,2,128,16,0.125,0.720420215439062,0.0078125,0.8036850386367184,0.5768069784266593,-0.7321187846698876,-0.7321187846698876,-2.296663398236768,abs,abs,True,-1.5645446135668806,16.5625,16.5078125,16.4609375,13.890625,False
0,13,sci.space,11,2,128,24,0.1875,0.720420215439062,0.0078125,0.7286803735836694,0.5768069784266593,-1.5886322960373314,-1.3261035396828111,1.711980588505666,abs,rel,False,3.038084128188477,16.5625,24.3203125,22.796875,33.890625,False
0,13,sci.space,11,3,128,8,0.0625,0.5108720280305027,0.0,1.4305572663652495,0.8215289257665472,-0.27787866330804234,-0.27787866330804234,-6.050043381112929,abs,abs,True,-5.772164717804887,9.3515625,8.2421875,9.03125,7.8515625,True
0,13,sci.space,11,3,128,16,0.125,0.5108720280305027,0.0,0.9667840616019415,0.8215289257665472,0.027396237690780607,0.027396237690780607,0.8701526605290282,abs,rel,False,0.8427564228382476,22.8828125,18.1171875,17.6484375,22.0625,False
0,13,sci.space,11,3,128,24,0.1875,0.5108720280305027,0.0,0.8911202745545771,0.8215289257665472,0.8459302278227138,-0.44227049702666155,0.8074498638667119,abs,rel,False,1.2497203608933733,22.8828125,34.8203125,17.6484375,22.0625,False
0,13,sci.space,11,4,128,8,0.0625,0.6133343652190308,0.0,1.1145780464560306,0.7325770766022918,-0.3236433116532141,-0.31889976114101953,-17.110099491271402,abs,abs,True,-16.791199730130383,6.421875,8.15625,7.1015625,7.265625,True
0,13,sci.space,11,4,128,16,0.125,0.6133343652190308,0.0,0.84048158568694,0.7325770766022918,-1.9805004644519766,-1.9805004644519766,2.386340008440137,abs,rel,False,4.366840472892114,11.203125,17.1875,14.453125,27.0078125,False
0,13,sci.space,11,4,128,24,0.1875,0.6133343652190308,0.0,0.787434862815692,0.7325770766022918,-0.6619465483371221,-0.4730548878059404,0.8003921630826636,abs,rel,False,1.273447050888604,29.0,26.9453125,33.4375,27.0078125,False
0,13,sci.space,11,5,128,8,0.0625,0.5789847493483308,0.0,0.8557970176727987,0.624495575807144,-0.1951696459745262,-0.1951696459745262,-0.06468271349549506,abs,rel,False,0.13048693247903115,8.1171875,7.8828125,7.765625,7.5546875,True
0,13,sci.space,11,5,128,16,0.125,0.5789847493483308,0.0,0.6990565449169089,0.624495575807144,-0.20101661257194534,0.6833013473553848,0.654392240535081,abs,abs,True,-0.028909106820303787,21.5390625,16.125,25.9609375,17.8125,False
0,13,sci.space,11,5,128,24,0.1875,0.5789847493483308,0.0,0.6646844237612192,0.624495575807144,-0.5255630866845444,0.3035252778476717,1.3050939373807655,abs,rel,False,1.0015686595330937,21.5390625,20.5390625,25.9609375,37.109375,False
0,13,sci.space,11,6,128,8,0.0625,0.5773734357560281,0.0,1.4461563701518843,0.8186240146455818,-0.4852082839259558,-0.4852082839259558,-5.373555350237851,abs,abs,True,-4.888347066311895,8.546875,8.0859375,7.421875,8.0390625,True
0,13,sci.space,11,6,128,16,0.125,0.5773734357560281,0.0,1.0843889674298417,0.8186240146455818,-1.319764922222526,-1.2225447786673602,0.13868981098440938,abs,rel,False,1.3612345896517697,18.90625,16.53125,19.9296875,21.21875,False
0,13,sci.space,11,6,128,24,0.1875,0.5773734357560281,0.0,0.9859978576508961,0.8186240146455818,-1.4372220429922125,-3.3553953888818446,-0.6878608978509598,abs,rel,False,2.6675344910308847,18.90625,26.328125,19.9296875,21.21875,False
0,13,sci.space,11,7,128,8,0.0625,0.4888929026811543,0.0,0.4228683139624333,0.5887500718195772,0.029273397833027872,0.0103254639720848,0.21259118567281074,abs,rel,False,0.20226572170072593,9.9921875,8.15625,7.5234375,7.75,True
0,13,sci.space,11,7,128,16,0.125,0.4888929026811543,0.0,0.5502290963877341,0.5887500718195772,0.26161072565722204,0.14842051674486523,0.778549575589241,abs,rel,False,0.6301290588443758,9.9921875,20.234375,13.9921875,13.1484375,False
0,13,sci.space,11,7,128,24,0.1875,0.4888929026811543,0.0,0.5858902075334461,0.5887500718195772,-0.32167133477098125,0.13630652559272646,0.9168528058476928,abs,rel,False,0.7805462802549663,31.828125,20.234375,21.828125,33.1171875,False
0,13,sci.space,11,8,128,8,0.0625,0.5292448999206196,0.0078125,0.32705998621339766,0.39478441263841896,0.8733849636923436,0.7126666665029523,1.0896595097389528,abs,rel,False,0.37699284323600046,6.140625,7.6953125,8.421875,9.3828125,True
0,13,sci.space,11,8,128,16,0.125,0.5292448999206196,0.0078125,0.3486681950242599,0.39478441263841896,0.2952109159852309,0.2677625336599728,1.0834234437070465,abs,rel,False,0.8156609100470736,21.125,16.3046875,13.8984375,28.59375,False
0,13,sci.space,11,8,128,24,0.1875,0.5292448999206196,0.0078125,0.36405234184076946,0.39478441263841896,-0.15270235647806948,-0.16006967551345008,1.1373134310199107,abs,rel,False,1.2973831065333608,21.125,23.9453125,28.1796875,28.59375,False
0,13,sci.space,11,9,128,8,0.0625,0.739970647922507,0.0078125,0.8230381573698623,0.46873606165445925,-0.2743003568338604,-0.2660565833380827,-7.184367794885796,abs,abs,True,-6.918311211547714,7.5703125,7.8203125,8.484375,7.953125,True
0,13,sci.space,11,9,128,16,0.125,0.739970647922507,0.0078125,0.636770503639035,0.46873606165445925,-0.6189052226751948,-0.6189052226751948,-0.6081799558543469,abs,rel,False,0.010725266820847845,15.5078125,15.859375,13.9765625,15.0703125,False
0,13,sci.space,11,9,128,24,0.1875,0.739970647922507,0.0078125,0.5723479196199568,0.46873606165445925,-0.5850819473009394,-0.4203965744162897,0.9137562988236994,abs,rel,False,1.334152873239989,40.1484375,25.65625,30.3671875,36.921875,False
0,13,sci.space,11,10,128,8,0.0625,0.5268115367649493,0.0,1.2771988820970293,0.7602609631279382,-0.31922665520550925,-0.31922665520550925,-10.99708382514695,abs,abs,True,-10.67785716994144,7.359375,7.7578125,7.8203125,7.515625,True
0,13,sci.space,11,10,128,16,0.125,0.5268115367649493,0.0,0.9440707739705004,0.7602609631279382,-1.3600713010009944,0.6299323762503929,-1.371806813935979,abs,abs,True,-2.0017391901863717,13.140625,16.4296875,26.3125,12.640625,False
0,13,sci.space,11,10,128,24,0.1875,0.5268115367649493,0.0,0.8705494621929455,0.7602609631279382,-0.5748357820798211,-0.06131155162978581,0.5697821577624107,abs,rel,False,0.6310937093921966,33.1953125,24.4375,26.3125,28.1484375,False
0,13,sci.space,11,11,128,8,0.0625,0.49521450516133575,0.0,0.7998523633510167,0.8606372106560297,-0.12603793677188485,-0.12603793677188485,-2.8718645598871375,abs,abs,True,-2.745826623115253,11.2421875,7.890625,7.5,8.53125,False
0,13,sci.space,11,11,128,16,0.125,0.49521450516133575,0.0,0.862787904140162,0.8606372106560297,-0.7422859951183165,-1.6052050757526224,2.2739703416715478,abs,rel,False,3.87917541742417,11.2421875,19.3203125,13.234375,26.0,False
0,13,sci.space,11,11,128,24,0.1875,0.49521450516133575,0.0,0.9020985912332992,0.8606372106560297,-0.8247732235228817,0.06149792894991919,0.7364442996743571,abs,rel,False,0.6749463707244379,29.3984375,19.3203125,28.15625,26.0,False
1,17,rec.autos,0,0,128,8,0.0625,0.9674654814232467,0.9921875,0.22168446292528912,0.17677035062216995,-1.7201093623512909,-0.4872168688442981,-3.3523724973453377,abs,abs,True,-2.8651556285010398,7.109375,8.9296875,8.390625,8.015625,True
1,17,rec.autos,0,0,128,16,0.125,0.9674654814232467,0.9921875,0.2526200053730679,0.17677035062216995,-1.0831367255418758,-0.004045666675714186,-1.3514072246240338,abs,abs,True,-1.3473615579483196,14.0625,15.984375,14.71875,22.4921875,False
1,17,rec.autos,0,0,128,24,0.1875,0.9674654814232467,0.9921875,0.29598609719769914,0.17677035062216995,-0.3260974106905345,0.17026936682735855,-1.2377897214328426,abs,abs,True,-1.408059088260201,37.2265625,24.0,22.375,22.4921875,False
1,17,rec.autos,0,1,128,8,0.0625,0.8378855504543131,0.1015625,0.1639615489698177,0.27518259280376584,-0.009440504536123558,0.527762716114484,-3.06321275741193,abs,abs,True,-3.590975473526414,9.328125,7.859375,7.3984375,9.421875,True
1,17,rec.autos,0,1,128,16,0.125,0.8378855504543131,0.1015625,0.2073376213057923,0.27518259280376584,0.42323760658663184,0.7202300768383664,-1.8465848782635998,abs,abs,True,-2.5668149551019663,18.1953125,15.9296875,17.5390625,16.1875,False
