doc_num,doc_idx,category,layer,head,tokens,budget,budget_frac,H_mean,frac_H_ge_090,mu_s_norm_cv,full_norm_cv,mass_gap,UTC_abs_gap,UTC_rel_gap,UTC_rel_hat_gap,predicted,actual,correct,delta_rel_abs,delta_rel_hat_best,oracle_mean_k,mass_mean_k,abs_mean_k,rel_mean_k,rel_hat_mean_k,budget_ok
2,37,sci.crypt,10,3,128,8,0.0625,0.7598746018532314,0.078125,0.4843360170361282,0.33528682069911925,-0.05836252413850002,0.006602311781242596,-8.487350614660487,0.020255858563014498,abs,abs,True,-8.493952926441729,0.013653546781771901,8.2265625,7.578125,7.7109375,8.7734375,8.4375,True
2,37,sci.crypt,10,3,128,16,0.125,0.7598746018532314,0.078125,0.42491032799423767,0.33528682069911925,-1.0697085458765196,-0.7139306335975907,-10.207249114657792,0.671291541669657,abs,abs,True,-9.493318481060202,1.3852221752672476,17.984375,15.140625,14.5859375,14.4609375,16.6875,True
2,37,sci.crypt,10,3,128,32,0.25,0.7598746018532314,0.078125,0.38812473255013147,0.33528682069911925,-1.2301516952845946,-0.38379556885805066,0.31469411239226414,0.5301058724379974,rel,rel,True,0.6984896812503147,0.2154117600457333,50.453125,32.515625,33.9609375,31.1875,33.71875,False
2,37,sci.crypt,10,4,128,8,0.0625,0.5419346107881486,0.0,0.8858534759483165,0.7048555234748937,-0.34963321112320556,-0.34796934990575623,0.9303268663123402,0.9225295722129584,abs,rel,False,1.2782962162180964,-0.007797294099381791,6.828125,7.765625,7.2265625,9.875,8.5390625,True
2,37,sci.crypt,10,4,128,16,0.125,0.5419346107881486,0.0,0.7846975686505621,0.7048555234748937,-0.24817115674536827,-0.270368325000654,1.0079363347377914,0.6275793711993237,abs,rel,False,1.2783046597384455,-0.3803569635384677,17.5546875,15.828125,14.3828125,21.109375,15.4765625,False
2,37,sci.crypt,10,4,128,32,0.25,0.5419346107881486,0.0,0.7257023507466828,0.7048555234748937,1.8656044850205826,-2.193108807680076,1.0613560172353202,3.074330183882241,rel,rel,True,3.2544648249153965,2.012974166646921,17.5546875,42.3203125,27.84375,21.109375,38.9921875,False
2,37,sci.crypt,10,5,128,8,0.0625,0.4624755268286529,0.0,1.0934734122791288,0.9265916542115981,0.05456537949564653,-0.3781589369888749,-0.1435019449359409,0.46053314869331874,abs,rel,False,0.23465699205293403,0.6040350936292597,7.796875,7.6171875,6.6875,8.546875,8.6484375,True
2,37,sci.crypt,10,5,128,16,0.125,0.4624755268286529,0.0,0.9895420991515191,0.9265916542115981,-0.2795785986512284,-0.12506971535474906,0.9018426357736596,0.794051800807754,abs,rel,False,1.0269123511284086,-0.10779083496590569,22.9375,13.21875,18.5,22.765625,18.625,False
2,37,sci.crypt,10,5,128,32,0.25,0.4624755268286529,0.0,0.9529606554342612,0.9265916542115981,1.1174152028165476,-1.3775866206365197,0.7925660670477602,1.111107993904431,rel,rel,True,2.17015268768428,0.3185419268566708,22.9375,44.515625,18.5,22.765625,28.3984375,False
2,37,sci.crypt,10,6,128,8,0.0625,0.49099948869626764,0.0,1.0381867604683739,0.8811021967959639,-0.5213014407839786,-0.5176704162346097,0.4843523206353901,0.39193460267570224,abs,rel,False,1.0020227368699999,-0.09241771795968784,5.7890625,7.5078125,6.9921875,8.1640625,7.390625,False
2,37,sci.crypt,10,6,128,16,0.125,0.49099948869626764,0.0,0.9453485758315486,0.8811021967959639,-0.0401474902171815,0.5129275857134573,1.1326908974303187,0.827578704226637,abs,rel,False,0.6197633117168614,-0.30511219320368166,14.578125,14.8359375,19.953125,23.625,15.7421875,False
