model,doc_idx,category,layer,head,tokens,budget,fixed_max_rel,fixed_mean_rel,oracle_max_rel,oracle_mean_rel,oracle_mean_k,mass_max_rel,mass_mean_rel,mass_mean_k,mass_gap,UTC_abs_max_rel,UTC_abs_mean_rel,UTC_abs_mean_k,UTC_abs_gap,UTC_rel_max_rel,UTC_rel_mean_rel,UTC_rel_mean_k,UTC_rel_gap,UTC_rel_hat_max_rel,UTC_rel_hat_mean_rel,UTC_rel_hat_mean_k,UTC_rel_hat_gap,rel_hat_below_fixed,rel_hat_beats_abs_rel,rel_hat_beats_mass
bert-base-uncased,68,alt.atheism,5,5,128,8,0.6291502883582801,0.3216853616967333,0.3546101099007395,0.32056963151549284,8.0,1.2384595833245857,0.3932294037215669,8.0,-2.2193811426422565,1.2384595833245857,0.4143220234529829,8.0,-2.2193811426422565,0.5257051459062013,0.335305586665835,8.0,0.37679418376307805,0.5173122534812812,0.3291391308886047,8.0,0.407364909228743,False,True,True
bert-base-uncased,68,alt.atheism,5,5,128,16,0.44577233694881746,0.1828716155468803,0.18862357755246278,0.17849539612611215,16.0,0.7758109178753998,0.21156120640817916,16.0,-1.2834539108854084,0.7758109178753998,0.22640500214395426,16.0,-1.2834539108854084,0.23772942825799964,0.18248104622312694,16.0,0.8090371860209994,0.23898270871541183,0.18172104130444638,16.0,0.8041634294438562,False,False,True
bert-base-uncased,68,alt.atheism,5,5,128,32,0.2430649600959048,0.08085154151129081,0.07425289618392551,0.07180863915039197,32.0,0.320224531308666,0.08393554143660222,32.0,-0.45707379807282716,0.3595783377684581,0.08967728584658552,32.0,-0.6901958010139893,0.09350224998574716,0.07340073945591782,32.0,0.885971693279821,0.0940633035826753,0.07344369663918648,32.0,0.8826481535758062,False,False,True
bert-base-uncased,68,alt.atheism,5,6,128,8,0.8358954490664995,0.07876724831117432,0.09185236434632543,0.07707928003714785,8.0,0.21623996876186208,0.08633625019206542,8.0,0.8328220408602853,0.27946808652346306,0.09866851975850549,8.0,0.747842932714444,0.19729086405829918,0.08593282407341693,8.0,0.8582897927858197,0.19729086405829918,0.08461563179697362,8.0,0.8582897927858197,False,True,True
bert-base-uncased,68,alt.atheism,5,6,128,16,0.6338842269380681,0.03436607055438666,0.029218799171041178,0.026558886314510623,16.0,0.07462524833191309,0.029139043567543085,16.0,0.9249064903072867,0.08910079374313522,0.032992781724047425,16.0,0.9009667299927621,0.04845298023692446,0.027871404342446136,16.0,0.9681903740769283,0.04845298023692446,0.027764465649350444,16.0,0.9681903740769283,False,True,True
bert-base-uncased,68,alt.atheism,5,6,128,32,0.43920431733189885,0.013541702946824559,0.0071710562577154266,0.0067874386049778905,32.0,0.0180842521632149,0.007736441072453236,32.0,0.974739917296262,0.02342046585493799,0.008455297823467059,32.0,0.9623885217614473,0.009092452431022833,0.006931445945910331,32.0,0.9955526660874902,0.009092452431022833,0.006930240561491351,32.0,0.9955526660874902,False,True,True
bert-base-uncased,68,alt.atheism,5,7,128,8,0.4312741702129656,0.10385433512598763,0.10314456370777837,0.08927703009351456,8.0,0.48355955376750825,0.14922721347816217,8.0,-0.15934369382701863,0.8308705388733377,0.20132817011993137,8.0,-1.2178004079435456,0.26174584934513573,0.09864248412210054,8.0,0.5166504865971303,0.26174584934513573,0.09878937146265773,8.0,0.5166504865971303,False,True,True
bert-base-uncased,68,alt.atheism,5,7,128,16,0.22288621271042797,0.03976775758004597,0.03729303866573856,0.03510835221689478,16.0,0.18602261186165495,0.05162387036147492,16.0,0.19862584407278122,0.3184084089729539,0.08299742167415802,16.0,-0.5146859347290701,0.05977046044906678,0.036711378817598304,16.0,0.8788887473958723,0.05977046044906678,0.036666145421877454,16.0,0.8788887473958723,False,True,True
bert-base-uncased,68,alt.atheism,5,7,128,32,0.11196341031507889,0.012637020961872868,0.010990812577166855,0.010502336794842153,32.0,0.03924747469810629,0.013461980869541163,32.0,0.7201551435342546,0.08239489218980887,0.018958788224915556,32.0,0.2928370546830843,0.01636074640489695,0.010704156663879014,32.0,0.9468179095315693,0.01636074640489695,0.010697596518070576,32.0,0.9468179095315693,False,True,True
bert-base-uncased,68,alt.atheism,5,8,128,8,0.8691700121719975,0.3568886323716095,0.37932962418890254,0.3438742042122067,8.0,1.020604649364693,0.41663508952701833,8.0,-0.3091509824582322,1.0298982106216465,0.49616793970560175,8.0,-0.32812361412549745,0.5200600105216884,0.3646580342348586,8.0,0.712701545676461,0.5321753530383482,0.36189804748166543,8.0,0.687968300289031,False,False,True
