model,doc_idx,category,layer,head,tokens,budget,fixed_max_rel,fixed_mean_rel,oracle_max_rel,oracle_mean_rel,oracle_mean_k,mass_max_rel,mass_mean_rel,mass_mean_k,mass_gap,UTC_abs_max_rel,UTC_abs_mean_rel,UTC_abs_mean_k,UTC_abs_gap,UTC_rel_max_rel,UTC_rel_mean_rel,UTC_rel_mean_k,UTC_rel_gap,UTC_rel_hat_max_rel,UTC_rel_hat_mean_rel,UTC_rel_hat_mean_k,UTC_rel_hat_gap,rel_hat_below_fixed,rel_hat_beats_abs_rel,rel_hat_beats_mass
bert-base-uncased,13,sci.space,0,5,128,16,1.0914599931155375,0.6286752714919709,0.6361006234360923,0.6128746866939727,16.0,0.9674913551044811,0.6335617435863244,16.0,0.27224352075663966,1.3341983775925612,0.625226787071649,16.0,-0.5330699237569259,0.8150681653935886,0.634111232159677,16.0,0.606975163191476,0.7868612349524633,0.6228368937053592,16.0,0.6689194918235669,False,True,True
bert-base-uncased,13,sci.space,0,6,128,8,1.6329655138623036,0.926738590764731,0.9565037677642885,0.900497944081869,8.0,2.0061244799733795,0.9805968816950015,8.0,-0.5516335081230261,1.2144672538120058,0.9053510276324097,8.0,0.6186576882791831,1.7846266451384083,0.957818786115896,8.0,-0.22419764628365244,1.2295324025343413,0.9095779408569482,8.0,0.5963871773312476,False,False,True
bert-base-uncased,13,sci.space,0,6,128,16,1.0229722605119809,0.6377691108595667,0.6465225302489859,0.6215999773054519,16.0,1.2078252845623316,0.6617326092151294,16.0,-0.491043050877494,0.860534732590727,0.6294753740635928,16.0,0.4314985902839455,1.053582708833379,0.6472734859648717,16.0,-0.0813135084464345,0.860534732590727,0.6315381199150214,16.0,0.4314985902839455,False,True,True
bert-base-uncased,13,sci.space,0,7,128,8,2.6447475065226476,1.4447298215941222,1.4754286676983164,1.371234378283639,8.0,2.2585817318398664,1.4839537199031723,8.0,0.33024848472555524,2.145610953594198,1.3895497183115375,8.0,0.4268609521679278,2.4051930224597675,1.5166273824715182,8.0,0.20486669341933755,1.8483482501120116,1.3843003756755654,8.0,0.6810796422397163,False,True,True
bert-base-uncased,13,sci.space,0,7,128,16,1.6792394819478031,1.0294675409756406,1.0567199965516483,1.0146104645125322,16.0,1.5155604699450973,1.0465553966561056,16.0,0.2629299417006118,1.6032399204567733,1.027665073213289,16.0,0.12208382753298994,1.494764690652729,1.0615222579808452,16.0,0.2963357704019165,1.3527075793658383,1.0252346032970536,16.0,0.5245328222524129,False,True,True
bert-base-uncased,13,sci.space,0,8,128,8,1.1997428893708013,0.7144838218474092,0.7673547958086062,0.7141725855154629,8.0,1.1996690377392782,0.736614109103437,8.0,0.00017079941058193555,1.1325422018280245,0.7112364841061434,8.0,0.155417525466877,1.030847891066057,0.7287963297336201,8.0,0.39060973421658357,0.9290570860837705,0.718543704823729,8.0,0.6260251087327758,False,True,True
bert-base-uncased,13,sci.space,0,8,128,16,0.7900129565798173,0.40299669901252266,0.41296976286194526,0.3924947769487408,16.0,0.657024208617446,0.4175736026462935,16.0,0.35271488831563946,0.6131065505928468,0.3996895981804751,16.0,0.4691940046512105,0.5367931403043917,0.41008111881179826,16.0,0.6715936542403174,0.5071524202391043,0.4052050120385502,16.0,0.7502072469510414,False,True,True
bert-base-uncased,13,sci.space,0,9,128,8,3.020602217085357,1.3875440915181505,1.527350572510666,1.412098093656994,8.0,2.6188342722455165,1.4451362240389858,8.0,0.26905575245776636,2.206906745657609,1.3826512528872663,8.0,0.5449151684406852,2.713992113987107,1.4998062495611908,8.0,0.20533049751676577,2.0742817487254643,1.3845976295843334,8.0,0.6337314087669559,False,True,True
bert-base-uncased,13,sci.space,0,9,128,16,2.160059813732308,1.06748897430831,1.0861034286575888,1.0234471889265455,16.0,2.160059813732308,1.0944684274700371,16.0,0.0,1.7710977457734962,1.0396826519458187,16.0,0.3621767823762697,1.7799111905906675,1.0714724356508927,16.0,0.3539702621305168,1.4938944766355913,1.0308168566007136,16.0,0.6202908668868979,False,True,True
bert-base-uncased,13,sci.space,0,10,128,8,0.5181366544409757,0.07302004449841545,0.08150412827405573,0.0724051432939081,8.0,0.1131005918368625,0.07513910520858684,8.0,0.927636028767294,0.19646470954835435,0.07368291121041268,8.0,0.73671090817831,0.10917094767106408,0.07512391131093038,8.0,0.9366359175302675,0.10917094767106408,0.07489868980309451,8.0,0.9366359175302675,False,True,True
bert-base-uncased,13,sci.space,0,10,128,16,0.4454823155709454,0.03713549550904961,0.035630532049417074,0.03348308940172471,16.0,0.05017123742531381,0.03457394603227951,16.0,0.9645220395261914,0.09537042433588074,0.0346043790245036,16.0,0.854240252968606,0.04324019214685208,0.033959929536922825,16.0,0.9814331414345662,0.04324019214685208,0.03395525561605027,16.0,0.9814331414345662,False,True,True
bert-base-uncased,13,sci.space,0,11,128,8,1.4637224182097834,0.8510358921311788,0.9099982496202184,0.8407204943668682,8.0,1.1914451371603647,0.8675134188569158,8.0,0.4917200593626929,1.830497045652576,0.8655709828708869,8.0,-0.6623778557057269,1.169707916756408,0.8653558851785499,8.0,0.5309764646941152,1.0701611973767815,0.843356626076349,8.0,0.7107531929398586,False,True,True
bert-base-uncased,13,sci.space,0,11,128,16,0.9744070234217102,0.5225919304415126,0.5274167847427711,0.4999801595041369,16.0,0.7408868182737973,0.5182771398787982,16.0,0.522427974798895,1.0175112322310147,0.5241800976349542,16.0,-0.09643210316336488,0.6783393435170246,0.5099915185629156,16.0,0.6623582671060136,0.5981375896396139,0.504087216042859,16.0,0.841784453490852,False,True,True
