doc_idx,category,layer,head,tokens,budget,fixed_max_rel,oracle_max_rel,mass_max_rel,mass_gap,UTC_abs_max_rel,UTC_abs_gap,UTC_rel_max_rel,UTC_rel_gap,UTC_rel_hat_max_rel,UTC_rel_hat_gap
93,comp.os.ms-windows.misc,11,5,128,32,0.22474182941384355,0.12114717964226357,0.219136145554193,0.05411171206245442,0.2070598647793634,0.17068414897359888,0.13238302622049183,0.8915402812500198,0.13238302622049183,0.8915402812500198
93,comp.os.ms-windows.misc,11,6,128,8,0.574869736542776,0.44497417295679537,0.7713437372805061,-1.512553587772687,0.7713437372805061,-1.512553587772687,0.645659861856886,-0.544977236788018,0.486228951389872,0.6824004046468514
93,comp.os.ms-windows.misc,11,6,128,16,0.4181922850355481,0.30057703902349475,0.6148405984802942,-1.6719627778918498,0.6148405984802942,-1.6719627778918498,0.37433877763050855,0.3728556364244258,0.3230939477960975,0.8085545068681386
93,comp.os.ms-windows.misc,11,6,128,32,0.27786377679076196,0.1706862644731197,0.38194355874983615,-0.9710971985486346,0.3579742984786879,-0.7474564389076522,0.18927140357207697,0.8265947893633091,0.17489726310545162,0.9607100543642795
93,comp.os.ms-windows.misc,11,7,128,8,0.7259577844652293,0.4454696471421787,0.7054948338728995,0.07295478086034614,0.701248767348149,0.08809291313672143,0.6591100651575017,0.2383263689713056,0.4739826781587025,0.8983449664265691
93,comp.os.ms-windows.misc,11,7,128,16,0.4375983545544905,0.303754244248946,0.5559098578350951,-0.8839500147635821,0.5158853373432534,-0.5849116753067904,0.3759982094651979,0.46023799589439823,0.3358361474132496,0.7603039603979153
93,comp.os.ms-windows.misc,11,7,128,32,0.2593819370096338,0.16254572585958252,0.3487121840217419,-0.9224880439992391,0.3358361474132496,-0.7895208775273864,0.19949452993642455,0.6184402132422498,0.1805774506396909,0.8137915087139503
93,comp.os.ms-windows.misc,11,8,128,8,0.4581978113730583,0.2520710522776048,0.508445314676992,-0.24376991868709796,0.37980483932697084,0.38031438707957915,0.3092322171788165,0.7226892561060381,0.32531210067769667,0.644679571340006
93,comp.os.ms-windows.misc,11,8,128,16,0.2942202508968042,0.14936596296975546,0.32181246589288653,-0.190482555890774,0.22971519692502224,0.4453099379720667,0.18054598830977175,0.7847490344523379,0.18711422828860808,0.7394052612521672
93,comp.os.ms-windows.misc,11,8,128,32,0.15292850591391385,0.07260858896126171,0.15914829641921077,-0.07743771086022695,0.11347954609848487,0.4911479158859661,0.0827046237113016,0.8743022262337321,0.08419278677604944,0.8557742804737148
93,comp.os.ms-windows.misc,11,9,128,8,0.48630537811952707,0.24645449722404641,0.6023051569546813,-0.48363290725500097,0.5605987245019638,-0.30974806556917084,0.29736958162888216,0.7877219203250585,0.29736958162888216,0.7877219203250585
93,comp.os.ms-windows.misc,11,9,128,16,0.34719254551090395,0.13580664162676478,0.39711600628408344,-0.23617213757329153,0.3346796571397876,0.05919452594140188,0.17176480381681647,0.8298932827150083,0.17176480381681647,0.8298932827150083
93,comp.os.ms-windows.misc,11,9,128,32,0.19309762133399955,0.06507974684459446,0.20036588643178185,-0.05677539270802247,0.14868095681798205,0.3469567409486514,0.07452196394409141,0.926242978668745,0.07226450852910722,0.9438768866209586
93,comp.os.ms-windows.misc,11,10,128,8,1.0485940214674019,0.43588179205877936,1.0089375390612767,0.06472285112441908,1.0089375390612767,0.06472285112441908,0.5959502620577986,0.7387542433198795,0.5493749116166003,0.8147692928091835
93,comp.os.ms-windows.misc,11,10,128,16,0.5420047761366092,0.271082998599275,0.5372066981708443,0.017710196682522973,1.0089375390612767,-1.7234966017463176,0.3194359970953644,0.8215241353588633,0.39422902772763185,0.5454554069157959
93,comp.os.ms-windows.misc,11,10,128,32,0.2558311655199341,0.12916764121043436,0.22344391734471972,0.25569514468961735,0.39422902772763185,-1.0926418079882678,0.13933254775686046,0.9197487469116337,0.1453767541015291,0.8720301445940499
93,comp.os.ms-windows.misc,11,11,128,8,0.8138492623067677,0.2977736779311685,0.7035155306389898,0.21379374457575032,1.294311683151785,-0.9309923495534663,0.7023642770647446,0.2160245293853787,0.7023642770647446,0.2160245293853787
93,comp.os.ms-windows.misc,11,11,128,16,0.5452777445976779,0.15932468144840603,0.7023642770647446,-0.4070094202266033,0.7023642770647446,-0.4070094202266033,0.246591260736236,0.7738932849094177,0.2832685767560557,0.6788627759647734
93,comp.os.ms-windows.misc,11,11,128,32,0.25736645388602225,0.07191995554228589,0.21862172633144872,0.2089267141769257,0.7023642770647446,-2.3996021879792617,0.12168114922786434,0.731668194708411,0.1358177272815754,0.6554382406247914
96,talk.politics.misc,0,0,128,8,0.8203183883402153,0.5798032373261359,0.9299441633147512,-0.45579571395948576,0.6951064010083444,0.5205991672621954,1.0233050158413985,-0.843966073011761,0.6899156679955938,0.5421808971069267
96,talk.politics.misc,0,0,128,16,0.49931847226647796,0.3490413389185027,0.5907532227572851,-0.6084408748940187,0.4081229532658406,0.6068489394821563,0.5071492643001042,-0.05210900593567751,0.4081229532658406,0.6068489394821563
96,talk.politics.misc,0,0,128,32,0.2613553226760908,0.18321438608030066,0.27670667495057005,-0.19645723411134947,0.21446534302676148,0.6000693323127576,0.23608456868816652,0.3233996812534462,0.20834698811233424,0.6783683031336023
96,talk.politics.misc,0,1,128,8,0.030485457476842216,0.004191071911848598,0.004892304042050966,0.9733314882574804,0.004892304042050966,0.9733314882574804,0.004575288562663095,0.9853878825247768,0.004575288562663095,0.9853878825247768
96,talk.politics.misc,0,1,128,16,0.010273580916589318,0.0020106393573364983,0.002300542940361874,0.9649152083496534,0.0024184858475984057,0.9506414891915577,0.002144872481750322,0.9837548016706583,0.002144872481750322,0.9837548016706583
96,talk.politics.misc,0,1,128,32,0.00445378184543737,0.0007435390987679179,0.0008775232179004087,0.9638880449930768,0.0008699176234738116,0.9659379363198435,0.0007920878124843217,0.986914949497581,0.0007920878124843217,0.986914949497581
96,talk.politics.misc,0,2,128,8,1.5080171140636451,0.7431444145799588,1.7706336412037564,-0.34334671288096164,1.1118059915548686,0.5180092357541742,1.4146349650093413,0.12208848494310207,0.8693480400068492,0.8350004837248318
96,talk.politics.misc,0,2,128,16,1.1363569906768967,0.4560250478803818,1.1363569906768967,0.0,0.6825506399936234,0.6670366656868929,0.6415607024848954,0.7272865744891142,0.5461228618734547,0.8675678616195435
96,talk.politics.misc,0,2,128,32,0.5734909770544971,0.23572568995508783,0.6545901392457448,-0.2401050826972015,0.37601448215577105,0.5846559798805074,0.27827376168414597,0.8740306557419097,0.2594191872422129,0.9298521837735452
96,talk.politics.misc,0,3,128,8,0.013872312900683246,0.0004620154586375073,0.0005934781038940066,0.990196888188004,0.0006173852863062293,0.9884141400785351,0.0005180167754181614,0.9958240063635673,0.0005180167754181614,0.9958240063635673
96,talk.politics.misc,0,3,128,16,0.0008515589701462506,2.2126665737091923e-05,2.7146534301711447e-05,0.9939478260758178,2.7146534301711447e-05,0.9939478260758178,2.7146534301711447e-05,0.9939478260758178,2.7146534301711447e-05,0.9939478260758178
96,talk.politics.misc,0,3,128,32,1.0556066253401145e-05,2.2800844108359431e-07,2.64726817551073e-07,0.9964447936742097,2.5522013121837026e-07,0.9973652655098112,2.64726817551073e-07,0.9964447936742097,2.64726817551073e-07,0.9964447936742097
96,talk.politics.misc,0,4,128,8,0.11193699246417149,0.04151638235914449,0.05463244731450654,0.8137467861212727,0.0726963380750393,0.5572325251174015,0.0576824288297191,0.770435864635876,0.0576824288297191,0.770435864635876
96,talk.politics.misc,0,4,128,16,0.030448954536927225,0.008135207878187672,0.010765126453357192,0.8821390860355822,0.016201256200552915,0.63851663076913,0.010765126453357192,0.8821390860355822,0.010765126453357192,0.8821390860355822
96,talk.politics.misc,0,4,128,32,0.0022747338217575432,0.0006026755521358961,0.0007003598887732214,0.9415783896936621,0.0009907409137408054,0.7679115802030507,0.0007457033299841107,0.9144600517537114,0.0007457033299841107,0.9144600517537114
96,talk.politics.misc,0,5,128,8,0.5602349051362644,0.07780660372284318,0.11184008682983898,0.9294538006844038,0.10400501800021475,0.9456946986720818,0.09998184258655234,0.9540341252809174,0.09998184258655234,0.9540341252809174
96,talk.politics.misc,0,5,128,16,0.31107230022015425,0.02223808861525141,0.0315868185329651,0.9676328857798125,0.028912064192390206,0.9768934035201198,0.0315868185329651,0.9676328857798125,0.0315868185329651,0.9676328857798125
96,talk.politics.misc,0,5,128,32,0.17430820543778858,0.00120782165571829,0.0018260606009736341,0.9964284368887727,0.0015244011598412764,0.998171121881962,0.0017036805376412193,0.9971354258662579,0.0017036805376412193,0.9971354258662579
96,talk.politics.misc,0,6,128,8,1.7253750395165028,1.0236596396660038,1.4598456229413308,0.3784004407367193,1.4550099926233842,0.3852915967794353,2.3506314092674123,-0.8910398288025613,1.4598456229413308,0.3784004407367193
96,talk.politics.misc,0,6,128,16,1.1439176848695753,0.6163173266063858,0.8052471561309588,0.6419073138113248,0.9514992029272651,0.3647049872667519,1.1218262583129137,0.0418715154579965,0.8090526638097015,0.6346944535106417
96,talk.politics.misc,0,6,128,32,0.7019126365081548,0.3374438165771801,0.4873698147497545,0.5886452009777728,0.5153812959609655,0.5117895697703736,0.4685561754210581,0.6402645393131055,0.41733696119898217,0.7807956668640881
96,talk.politics.misc,0,7,128,8,0.18668835529473368,0.07056549121940114,0.10643823186946255,0.6910794361152716,0.10643823186946255,0.6910794361152716,0.10643823186946255,0.6910794361152716,0.10643823186946255,0.6910794361152716
96,talk.politics.misc,0,7,128,16,0.036349500115219084,0.010181720546428217,0.012453454119583013,0.9131858487579056,0.013677498779305134,0.8664090614304099,0.0123688707792882,0.9164181956244962,0.0123688707792882,0.9164181956244962
96,talk.politics.misc,0,7,128,32,0.004610794592653207,0.0007627812845010126,0.0008919980488592847,0.9664198759176533,0.0012859542256467202,0.8640407661695605,0.000985926769843408,0.9420102095619962,0.000985926769843408,0.9420102095619962
96,talk.politics.misc,0,8,128,8,1.2196863126207302,0.5476905641697178,1.0120938990492079,0.30891923654284187,1.029818112054755,0.28254375270026943,0.8476610120236887,0.5536125808155491,0.7550341179235144,0.6914510929098362
96,talk.politics.misc,0,8,128,16,0.8027628892011318,0.34383184224749247,0.6301704985267086,0.37607477598232375,0.6374126530937959,0.36029429084155945,0.45478881549254424,0.7582273546721704,0.49220419362773177,0.6767001222403075
96,talk.politics.misc,0,8,128,32,0.3729904009085706,0.19843512492066193,0.2969373830313724,0.4356958988880195,0.3753614043174455,-0.013583109393033496,0.239511822086452,0.7646779970796447,0.26456047435336943,0.621178168013163
96,talk.politics.misc,0,9,128,8,0.9283136012175841,0.6451408803517984,0.9501387280637381,-0.07707354995009699,0.7465720927278839,0.641804436296106,0.9501387280637381,-0.07707354995009699,0.7317835756365486,0.6940288068008644
96,talk.politics.misc,0,9,128,16,0.6470883768896099,0.44448329461221114,0.7317835756365486,-0.41803096839879617,0.522005960362539,0.6173705768930962,0.5627808560002783,0.41611750278752196,0.4990222725971997,0.7308114023007773
96,talk.politics.misc,0,9,128,32,0.41324893420591247,0.2879420657589735,0.3724004580762681,0.3259875267487162,0.3413084108479546,0.5741147652127385,0.33093806990686203,0.656874322367292,0.3140373129221536,0.7917492673258364
96,talk.politics.misc,0,10,128,8,1.211703785859638,0.6703064248014704,1.3426114915368534,-0.24179598035231417,0.9466205921474955,0.48962779056409556,0.8838601667967314,0.6055508257781906,0.7630215399658458,0.8287484907884247
96,talk.politics.misc,0,10,128,16,0.7122190221271584,0.38488132531306984,0.7540303091606653,-0.12773135340184671,0.5193474780951988,0.5892127485136581,0.488353632976789,0.6838973675479659,0.4643692190922973,0.7571685309914898
96,talk.politics.misc,0,10,128,32,0.3497284025482401,0.18634716561829956,0.3497284025482401,0.0,0.25323988763115657,0.5905728021783723,0.21103704207887522,0.8488818121069623,0.21103704207887522,0.8488818121069623
96,talk.politics.misc,0,11,128,8,1.174275025829072,0.8882045335100418,2.2532253267917794,-3.771623882687788,1.0348864842351155,0.4872524267148399,2.2052327363669457,-3.603858972592441,0.9855513158605489,0.6597105085485556
96,talk.politics.misc,0,11,128,16,0.7956466643000296,0.6712854043318074,1.269157832521602,-3.8075456001536785,0.8149865963831099,-0.15551412142352178,1.628031554142191,-6.693281252174986,0.723537907047234,0.5798329581995345
96,talk.politics.misc,0,11,128,32,0.6633298396363954,0.46197376400893,0.5967367272737729,0.3307231339064646,0.5523980562204709,0.5509234477789611,0.6661184727510168,-0.013849262337535511,0.494543584761904,0.8382476384113068
96,talk.politics.misc,5,0,128,8,0.19673956138524334,0.04804595732465469,0.07269847855298077,0.8342059069448553,0.07269847855298077,0.8342059069448553,0.07269847855298077,0.8342059069448553,0.07269847855298077,0.8342059069448553
96,talk.politics.misc,5,0,128,16,0.11340888325459864,0.018377863424851853,0.028442647075384082,0.8940894913201624,0.028442647075384082,0.8940894913201624,0.028442647075384082,0.8940894913201624,0.028442647075384082,0.8940894913201624
96,talk.politics.misc,5,0,128,32,0.034675814278942,0.004522370225122108,0.007611595428888811,0.8975498388093629,0.007611595428888811,0.8975498388093629,0.007611595428888811,0.8975498388093629,0.007611595428888811,0.8975498388093629
96,talk.politics.misc,5,1,128,8,0.013326982045568318,0.000977528962981339,0.001138954975494102,0.9869284889433382,0.0011860390395758015,0.9831158452767057,0.0009957315784090205,0.9985260387398575,0.0009957315784090205,0.9985260387398575
96,talk.politics.misc,5,1,128,16,0.0042331340040261374,0.00020227302958783126,0.00022401012293673777,0.9946073324069593,0.000246483298402063,0.9890320531780702,0.0002069169494443286,0.9988479087009088,0.0002069169494443286,0.9988479087009088
96,talk.politics.misc,5,1,128,32,0.00047310691780016014,2.24545694234255e-05,2.5203724023919627e-05,0.9938996110629477,2.9916065356828317e-05,0.9834429001418069,2.2825238896984825e-05,0.9991774824320909,2.2825238896984825e-05,0.9991774824320909
96,talk.politics.misc,5,2,128,8,0.41358304632453496,0.09315655334922811,0.2791193694211544,0.4196396984994084,0.29245958499242414,0.3780070124895853,0.1450547813704153,0.8380339043151882,0.1450547813704153,0.8380339043151882
96,talk.politics.misc,5,2,128,16,0.20018264461536192,0.019997919443339278,0.041575838641320875,0.8802455692213581,0.05424882287844223,0.8099122808417664,0.029814832866521233,0.9455175048061942,0.029814832866521233,0.9455175048061942
96,talk.politics.misc,5,2,128,32,0.03958723372779909,0.0012149160371808377,0.0027929709521543515,0.958875173303401,0.0037090338295000854,0.9350021593058727,0.0016969875202564612,0.9874369985424809,0.0016969875202564612,0.9874369985424809
96,talk.politics.misc,5,3,128,8,0.4708882568357231,0.2409956295189422,0.5386695657069218,-0.29483898488749427,0.5386695657069218,-0.29483898488749427,0.36928830396384577,0.4419452422538002,0.36928830396384577,0.4419452422538002
96,talk.politics.misc,5,3,128,16,0.16449301971308283,0.07159777576603533,0.14607069194519146,0.1983129273915524,0.14607069194519146,0.1983129273915524,0.09027538448312222,0.7989390207346506,0.09027538448312222,0.7989390207346506
96,talk.politics.misc,5,3,128,32,0.054659127552631345,0.010197456118923464,0.018202896655114143,0.8199473776390357,0.022821420081073605,0.7160708638456743,0.012364366937063876,0.9512633972528166,0.012364366937063876,0.9512633972528166
96,talk.politics.misc,5,4,128,8,0.28070425993539705,0.07619755475914643,0.12745687654417018,0.7493513880591505,0.162639100726671,0.5773168127029067,0.10213135298511136,0.8731885186668361,0.10213135298511136,0.8731885186668361
96,talk.politics.misc,5,4,128,16,0.0798207640213075,0.010452844521220611,0.018533403793699978,0.8835115809914229,0.021741353690105686,0.8372661418961695,0.0135830063269599,0.9548759451300054,0.0135830063269599,0.9548759451300054
96,talk.politics.misc,5,4,128,32,0.013255606135372293,0.00048409795314100103,0.000810005130945409,0.9744816999563265,0.0008503182358351022,0.971325212538045,0.0005677864053377302,0.9934472537618414,0.0005677864053377302,0.9934472537618414
96,talk.politics.misc,5,5,128,8,0.19838674276428167,0.057897365295973675,0.07040788216593007,0.9109504426925192,0.06958662330264864,0.9167961434713321,0.07328304656882297,0.8904850918261058,0.07328304656882297,0.8904850918261058
96,talk.politics.misc,5,5,128,16,0.11771982908380364,0.022645105895836518,0.03225606941973952,0.8989114750836383,0.028535351729825284,0.9380461426919594,0.028535351729825284,0.9380461426919594,0.028535351729825284,0.9380461426919594
96,talk.politics.misc,5,5,128,32,0.04282028684000936,0.005932763374940428,0.00721148005354445,0.965334710533904,0.0075531818432393455,0.956071367332822,0.006896420751762407,0.9738757908826672,0.006896420751762407,0.9738757908826672
96,talk.politics.misc,5,6,128,8,0.031423890796648375,0.0061126877615767595,0.013315814161238932,0.7154174619957255,0.01454354215730515,0.6669121422618095,0.011879347699437624,0.7721696621898814,0.011879347699437624,0.7721696621898814
96,talk.politics.misc,5,6,128,16,0.008302613371837356,0.0008920669531262803,0.001536713724732761,0.9130095494741393,0.0025834888248216807,0.7717547700093091,0.0012493472055848936,0.9517875967207348,0.0012493472055848936,0.9517875967207348
96,talk.politics.misc,5,6,128,32,0.0017279948951216385,0.00010141423271856004,0.00017171455308709322,0.9567803048484096,0.00022748268922105042,0.922494801877062,0.00011055706342565414,0.9943791101674684,0.00011055706342565414,0.9943791101674684
96,talk.politics.misc,5,7,128,8,0.2905409011610209,0.03508352165380471,0.06632784004314547,0.8776926372234312,0.06632784004314547,0.8776926372234312,0.04918591958933935,0.9447954959737765,0.04918591958933935,0.9447954959737765
96,talk.politics.misc,5,7,128,16,0.09675730501473005,0.007602338963728648,0.0125631590777919,0.9443573327006216,0.013417444212171755,0.9347753074672638,0.008882536873604217,0.9856407560164039,0.008882536873604217,0.9856407560164039
96,talk.politics.misc,5,7,128,32,0.01611203084994233,0.0012625570340771167,0.0018885894764954045,0.9578414393546097,0.0021457578577683926,0.9405230895960999,0.0017750328318323944,0.96548862241787,0.0017750328318323944,0.96548862241787
96,talk.politics.misc,5,8,128,8,0.29924024658106174,0.06383625964806859,0.07649214511611194,0.9462375908202193,0.08492043678691086,0.9104340694754512,0.07649214511611194,0.9462375908202193,0.07252472430587098,0.9630912595364176
96,talk.politics.misc,5,8,128,16,0.1370024554035844,0.015397089634188971,0.018624212441606114,0.9734623321347773,0.020082547648734402,0.9614699730978102,0.017747282018807257,0.9806736127986733,0.017747282018807257,0.9806736127986733
96,talk.politics.misc,5,8,128,32,0.028691698332193084,0.0027928614352392286,0.003292915063625603,0.980692043029732,0.003243672322468906,0.9825933925518214,0.003083152440524288,0.9887913497258556,0.003083152440524288,0.9887913497258556
96,talk.politics.misc,5,9,128,8,0.4724232165208693,0.29878577065013623,0.3727220419198131,0.5741916675927161,0.32873926637869677,0.8274940317259685,0.32491605413135755,0.8495123943445103,0.31986941996189183,0.8785765984633773
96,talk.politics.misc,5,9,128,16,0.3032359349354658,0.19449160851363673,0.24051167336607168,0.5768049114220547,0.21123274301199074,0.8460505016747849,0.21843052891030565,0.7798605114918117,0.20904852318403522,0.8661363295963516
96,talk.politics.misc,5,9,128,32,0.15125994819367222,0.09751171660465466,0.11367422515928852,0.6992922729398903,0.10680263122557251,0.8271400872877038,0.10662526437331032,0.830440044272678,0.10662526437331032,0.830440044272678
96,talk.politics.misc,5,10,128,8,0.6030081195311875,0.3022051092518958,0.7066452285738043,-0.34453481348604553,0.824699920751256,-0.7369999423018757,0.3851359425890888,0.7243018503698059,0.4010064130959065,0.6715415056775031
96,talk.politics.misc,5,10,128,16,0.3073730724230824,0.18801751791121227,0.3658238364490691,-0.4897196805379811,0.42058904062271446,-0.9485605312853075,0.22365065834224387,0.7014538571182474,0.2100286441971585,0.8155835614357003
96,talk.politics.misc,5,10,128,32,0.16629897523777287,0.08912542110038303,0.15025549279067735,0.20788834499618586,0.18211846676903568,-0.20498591399716826,0.10058514654763029,0.8515070923538672,0.10042781582950625,0.8535457533936834
96,talk.politics.misc,5,11,128,8,0.7058728293682528,0.35217015630746956,0.7476182311096619,-0.11802399280775348,0.6467284411766887,0.16721498788729883,0.4326079250484791,0.7725836560834064,0.39184300688777457,0.8878355929939854
96,talk.politics.misc,5,11,128,16,0.4361656723456262,0.2160655362894628,0.4606478889339707,-0.11123217380518705,0.4332970009236486,0.013033483183516088,0.24761365112421682,0.8566647190681252,0.2402019841074799,0.8903387873787677
96,talk.politics.misc,5,11,128,32,0.22028340179640768,0.1050874634781545,0.23822040863947422,-0.1557086743241915,0.23151440536001008,-0.0974947878159938,0.1256503021382489,0.8214968430285692,0.11542172805595693,0.9102896792311215
96,talk.politics.misc,11,0,128,8,0.8163059286242738,0.5420244779689879,1.323646877543065,-1.8497092957132277,1.323646877543065,-1.8497092957132277,0.9158485784041979,-0.36292155208493593,0.5982229801135757,0.795106442632836
96,talk.politics.misc,11,0,128,16,0.6139784622441694,0.33486200252909104,1.323646877543065,-2.5425530834810814,1.173238755797675,-2.0036808080913517,0.43707964278695693,0.6337813959011608,0.36616929751119,0.8878342932048602
96,talk.politics.misc,11,0,128,32,0.3662450762135805,0.16971335363950935,1.173238755797675,-4.106175171186145,0.7290700265751614,-1.8461393693063228,0.1878014178180828,0.9079636409752821,0.18685814276659513,0.9127632480775512
96,talk.politics.misc,11,1,128,8,0.5564551598916612,0.3974754333579846,0.6933675637229054,-0.861194108308157,0.6388218596111556,-0.518095618324307,0.5286530429162734,0.174878379662444,0.4395282335101711,0.7354832526820423
